,pub_year,pub_month,journal_name,paper_title,author
392,2019,11,"Science (New York, N.Y.)",Reversible epitaxial electrodeposition of metals in battery anodes,"USA.NY 14853.Jingxu.Zheng,USA.NY 14853.Qing.Zhao,USA.NY 14853.Tian.Tang,USA.NY 14853.Jiefu.Yin,USA.NY 11794.Calvin D.Quilty,USA.NY 11794.Genesis D.Renderos,USA.NY 14853.Xiaotun.Liu,USA.NY 14853.Yue.Deng,USA.NY 11973.Lei.Wang,USA.NY 11973.David C.Bock,USA.MD 20899.Cherno.Jaye,USA.NY 14853.Duhan.Zhang,USA.NY 11794.Esther S.Takeuchi,USA.NY 11794.Kenneth J.Takeuchi,USA.NY 11794.Amy C.Marschilok,USA.NY 14853.Lynden A.Archer"
393,2019,11,"Science (New York, N.Y.)",A noninteracting low-mass black hole-giant star binary system,"USA.OH 43210.Todd A.Thompson,USA.OH 43210.Christopher S.Kochanek,USA.OH 43210.Krzysztof Z.Stanek,USA.PA 15260.Carles.Badenes,USA.MA 02421.Richard S.Post,USA.OH 43210.Tharindu.Jayasinghe,USA.MA 02138.David W.Latham,USA.MA 02138.Allyson.Bieryla,USA.MA 02138.Gilbert A.Esquerdo,USA.MA 02138.Perry.Berlind,USA.MA 02138.Michael L.Calkins,USA.OH 43210.Jamie.Tayar,Sweden.22100 Lund.Lennart.Lindegren,USA.OH 43210.Jennifer A.Johnson,USA.CA 91101.Thomas W-S.Holoien,USA.OH 43210.Katie.Auchettl,USA.98225.Kevin.Covey"
394,2019,11,"Science (New York, N.Y.)",Spontaneous emergence of cell-like organization in <i>Xenopus</i> egg extracts,"USA.CA 94305-5174.Xianrui.Cheng,USA.CA 94305-5174.James E.Ferrell"
395,2019,11,"Science (New York, N.Y.)","Coupled electrophysiological, hemodynamic, and cerebrospinal fluid oscillations in human sleep","USA.MA 02215.Nina E.Fultz,USA.MA 02129.Giorgio.Bonmassar,USA.MA 02129.Kawin.Setsompop,USA.MA 02215.Robert A.Stickgold,USA.MA 02129.Bruce R.Rosen,USA.MA 02129.Jonathan R.Polimeni,USA.MA 02215.Laura D.Lewis"
396,2019,11,"Science (New York, N.Y.)",Atomic-scale spin sensing with a single molecule at the apex of a scanning tunneling microscope,"France.F-67000 Strasbourg.B.Verlhac,France.F-67000 Strasbourg.N.Bachellier,France.F-67000 Strasbourg.L.Garnier,France.F-67000 Strasbourg.M.Ormaza,Argentina.Av. Pellegrini 250 (2000) Rosario.P.Abufager,Spain.20018 Donostia-San Sebastián.R.Robles,France.75005 Paris.M-L.Bocquet,Germany.52074 Aachen.M.Ternes,Spain.20018 Donostia-San Sebastián.N.Lorente,France.F-67000 Strasbourg.L.Limot"
397,2019,11,"Science (New York, N.Y.)",Neonicotinoids disrupt aquatic food webs and decrease fishery yields,"Japan.Ibaraki 305-8567.Masumi.Yamamuro,Japan.Chiba 277-8563.Takashi.Komuro,Japan.Matsue 690-0012.Hiroshi.Kamiya,Japan.Matsue 690-0012.Toshikuni.Kato,Japan.Aichi 457-0841.Hitomi.Hasegawa,Japan.Chiba 275-0016.Yutaka.Kameda"
398,2019,11,"Science (New York, N.Y.)",Barely porous organic cages for hydrogen isotope separation,"UK.L7 3NY.Ming.Liu,Germany.70569 Stuttgart.Linda.Zhang,UK.L7 3NY.Marc A.Little,Switzerland.1015 Lausanne.Venkat.Kapil,Switzerland.1015 Lausanne.Michele.Ceriotti,China.215123.Siyuan.Yang,China.215123.Lifeng.Ding,UK.L7 3NY.Daniel L.Holden,Germany.70569 Stuttgart.Rafael.Balderas-Xicohténcatl,UK.L7 3NY.Donglin.He,UK.L7 3NY.Rob.Clowes,UK.L7 3NY.Samantha Y.Chong,Germany.70569 Stuttgart.Gisela.Schütz,UK.L7 3NY.Linjiang.Chen,Germany.70569 Stuttgart.Michael.Hirscher,UK.L7 3NY.Andrew I.Cooper"
399,2019,11,"Science (New York, N.Y.)",Pathogen-induced activation of disease-suppressive functions in the endophytic root microbiome,"Netherlands.6708 PB Wageningen.Víctor J.Carrión,Netherlands.6708 PB Wageningen.Juan.Perez-Jaramillo,Netherlands.6708 PB Wageningen.Viviane.Cordovez,Netherlands.6708 PB Wageningen.Vittorio.Tracanna,Netherlands.6708 PB Wageningen.Mattias.de Hollander,Netherlands.6708 PB Wageningen.Daniel.Ruiz-Buck,Brazil.Piracicaba.Lucas W.Mendes,Netherlands.3025 CN Rotterdam.Wilfred F J.van Ijcken,Netherlands.6708 PB Wageningen.Ruth.Gomez-Exposito,Netherlands.2333 BE Leiden.Somayah S.Elsayed,Netherlands.6708 WE Wageningen.Prarthana.Mohanraju,Netherlands.6708 WE Wageningen.Adini.Arifah,Netherlands.6708 WE Wageningen.John.van der Oost,USA.CA 94080.Joseph N.Paulson,Brazil.13820-000 Jaguariúna.Rodrigo.Mendes,Netherlands.6708 PB Wageningen.Gilles P.van Wezel,Netherlands.6708 PB Wageningen.Marnix H.Medema,Netherlands.6708 PB Wageningen.Jos M.Raaijmakers"
400,2019,11,"Science (New York, N.Y.)",Measles virus infection diminishes preexisting antibodies that offer protection from other pathogens,"USA.MA 02115.Michael J.Mina,USA.MA 02115.Tomasz.Kula,USA.MA 02115.Yumei.Leng,USA.MA 02115.Mamie.Li,Netherlands.Rotterdam.Rory D.de Vries,Finland.00290 Helsinki.Mikael.Knip,Finland.00290 Helsinki.Heli.Siljander,USA.CO 80045.Marian.Rewers,USA.CA 94080.David F.Choy,USA.CA 94080.Mark S.Wilson,USA.MD 21287.H Benjamin.Larman,USA.MD 21205.Ashley N.Nelson,USA.MD 21205.Diane E.Griffin,Netherlands.Rotterdam.Rik L.de Swart,USA.MA 02115.Stephen J.Elledge"
401,2019,11,"Science (New York, N.Y.)",Genomic architecture and introgression shape a butterfly radiation,"USA.MA 02138.Nathaniel B.Edelman,USA.UT 84602.Paul B.Frandsen,USA.MA 02138.Michael.Miyagi,UK.Norwich NR4 7UZ.Bernardo.Clavijo,UK.York YO10 5DD.John.Davey,USA.DC 20560.Rebecca B.Dikow,UK.Norwich NR4 7UZ.Gonzalo.García-Accinelli,Puerto Rico.PR 00931-3360.Steven M.Van Belleghem,USA.MA 02138.Nick.Patterson,02142 USA.MA.Daniel E.Neafsey,UK.Cambridge CB10 1SA.Richard.Challis,UK.Edinburgh EH9 3JT.Sujai.Kumar,91501-970 Brasil.Porto Alegre.Gilson R P.Moreira,Colombia.Bogotá D.C. 111221.Camilo.Salazar,French Guiana.97334 Cayenne.Mathieu.Chouteau,USA.MS 39762.Brian A.Counterman,Puerto Rico.PR 00931-3360.Riccardo.Papa,UK.Cambridge CB10 1SA.Mark.Blaxter,USA.NY 14853.Robert D.Reed,UK.York YO10 5DD.Kanchon K.Dasmahapatra,USA.IL 60637.Marcus.Kronforst,France.34090 Montpellier.Mathieu.Joron,UK.Cambridge CB2 3EJ.Chris D.Jiggins,Panama.Apartado 0843-03092 Panamá.W Owen.McMillan,UK.Norwich NR4 7UZ.Federica.Di Palma,USA.TX 78712.Andrew J.Blumberg,USA.MA 02138.John.Wakeley,02142 USA.MA.David.Jaffe,USA.MA 02138.James.Mallet"
402,2019,11,"Science (New York, N.Y.)",Itaconyl-CoA forms a stable biradical in methylmalonyl-CoA mutase and derails its activity and repair,"USA.MI 48109.Markus.Ruetz,USA.MI 48109.Gregory C.Campanello,USA.MI 48109.Meredith.Purchal,USA.MA 02114.Hongying.Shen,USA.MI 48109.Liam.McDevitt,USA.MI 48109.Harsha.Gouda,USA.MA 02115.Shoko.Wakabayashi,USA.MA 02115.Junhao.Zhu,USA.MA 02115.Eric J.Rubin,USA.GA 30322.Kurt.Warncke,USA.MA 02114.Vamsi K.Mootha,USA.MI 48109.Markos.Koutmos,USA.MI 48109.Ruma.Banerjee"
403,2019,11,"Science (New York, N.Y.)",Salmon in clear and present danger,"Canada.BC.Nicolas J.Muñoz,Canada.BC.John D.Reynolds,Canada.BC.Jonathan W.Moore,Canada.ON.Bryan D.Neff"
404,2019,11,"Science (New York, N.Y.)",Radiation is not a political tool,"Japan.960-1295.Michio.Murakami,Japan.960-1295.Atsushi.Kumagai,Belarus.220116.Aleksandr N.Stojarov,Japan.960-1295.Masaharu.Tsubokura"
405,2019,10,"Science (New York, N.Y.)","To help aging populations, classify organismal senescence","None.None.Stuart R G.Calimport,None.None.Barry L.Bentley,None.None.Claire E.Stewart,None.None.Graham.Pawelec,None.None.Angelo.Scuteri,None.None.Manlio.Vinciguerra,None.None.Cathy.Slack,None.None.Danica.Chen,None.None.Lorna W.Harries,None.None.Gary.Marchant,None.None.G Alexander.Fleming,None.None.Michael.Conboy,None.None.Adam.Antebi,None.None.Gary W.Small,None.None.Jesus.Gil,None.None.Edward G.Lakatta,None.None.Arlan.Richardson,None.None.Clifford.Rosen,None.None.Karoly.Nikolich,None.None.Tony.Wyss-Coray,None.None.Lawrence.Steinman,None.None.Thomas.Montine,None.None.João Pedro.de Magalhães,None.None.Judith.Campisi,None.None.George.Church"
406,2019,11,"Science (New York, N.Y.)",Order emerging from disorder,"France.91405 Orsay.Nita.Dragoe,France.91405 Orsay.David.Bérardan"
407,2019,11,"Science (New York, N.Y.)",Deep sleep drives brain fluid oscillations,"Denmark.DK-2200 Copenhagen N.Søren.Grubb,Denmark.DK-2200 Copenhagen N.Martin.Lauritzen"
408,2019,11,"Science (New York, N.Y.)",Toward synthetic cells,"USA.MA.Timothy J.Mitchison,USA.MA.Christine M.Field"
409,2019,11,"Science (New York, N.Y.)",Gates and NIH join forces on HIV and sickle cell diseases,"None.None.Jon.Cohen,None.None.Jocelyn.Kaiser"
410,2019,11,"Science (New York, N.Y.)",A unified mechanism for unconfined deflagration-to-detonation transition in terrestrial chemical systems and type Ia supernovae,"USA.TX 77843.Alexei Y.Poludnenko,USA.FL 32816.Jessica.Chambers,USA.FL 32816.Kareem.Ahmed,USA.DC 20375.Vadim N.Gamezo,USA.FL 32542.Brian D.Taylor"
411,2019,11,"Science (New York, N.Y.)",Clonal hematopoiesis in human aging and disease,"USA.CA 94305.Siddhartha.Jaiswal,MA.Boston.Benjamin L.Ebert"
412,2019,11,"Science (New York, N.Y.)",Microbiota and the social brain,"Ireland.Cork.Eoin.Sherwin,USA.TN.Seth R.Bordenstein,Ireland.Cork.John L.Quinn,Ireland.Cork.Timothy G.Dinan,Ireland.Cork.John F.Cryan"
413,2019,10,"Science (New York, N.Y.)",Architecture of African swine fever virus and implications for viral assembly,"China.Beijing 100101.Nan.Wang,China.Harbin 150069.Dongming.Zhao,China.Beijing 100101.Jialing.Wang,China.Beijing 100101.Yangling.Zhang,China.Harbin 150069.Ming.Wang,China.Shanghai 201210.Yan.Gao,China.Harbin 150069.Fang.Li,China.Harbin 150069.Jingfei.Wang,China.Harbin 150069.Zhigao.Bu,China.Beijing 100101.Zihe.Rao,China.Beijing 100101.Xiangxi.Wang"
414,2019,10,Science advances,A trainable clustering algorithm based on shortest paths from density peaks,"Switzerland.CH6500 Bellinzona.Diego Ulisse.Pizzagalli,Switzerland.CH6900 Lugano.Santiago Fernandez.Gonzalez,Switzerland.CH6500 Bellinzona.Rolf.Krause"
415,2019,10,Science advances,Decoding crystallography from high-resolution electron imaging and diffraction datasets with deep learning,"USA.ID.J A.Aguiar,USA.ID.M L.Gong,USA.TN.R R.Unocic,USA.UT.T.Tasdizen,USA.ID.B D.Miller"
416,2019,10,Science advances,Disengagement of motor cortex from movement control during long-term learning,"USA.CA.Eun Jung.Hwang,USA.CA.Jeffrey E.Dahlen,USA.CA.Yvonne Yuling.Hu,USA.CA.Karina.Aguilar,USA.CA.Bin.Yu,USA.CA.Madan.Mukundan,USA.CA.Akinori.Mitani,USA.CA.Takaki.Komiyama"
417,2019,10,Science advances,More than efficacy revealed by single-cell analysis of antiviral therapeutics,"USA.PA 16801.Wu.Liu,USA.TX 78712.Mehmet U.Caglar,USA.PA 16802.Zhangming.Mao,USA.PA 16801.Andrew.Woodman,USA.PA 16801.Jamie J.Arnold,USA.TX 78712.Claus O.Wilke,USA.PA 16801.Craig E.Cameron"
418,2019,10,Science advances,"Past East Asian monsoon evolution controlled by paleogeography, not CO<sub>2</sub>","UK.Bristol BS8 1SS.Alex.Farnsworth,UK.Bristol BS8 1SS.Daniel J.Lunt,UK.Oxford OX1 3AN.Stuart A.Robinson,UK.Bristol BS8 1SS.Paul J.Valdes,UK.Newcastle upon Tyne.William H G.Roberts,USA.LA 70803.Peter D.Clift,UK.West Yorkshire.Paul.Markwick,China.Mengla 666303.Tao.Su,UK.Leeds LS8 2LJ.Neil.Wrobel,UK.Bristol BS8 1SS.Fran.Bragg,UK.Leeds LS8 2LJ.Sarah-Jane.Kelland,UK.Bristol BS8 1UJ.Richard D.Pancost"
419,2019,10,Science advances,CRISPR-Cas9-mediated therapeutic editing of <i>Rpe65</i> ameliorates the disease phenotypes in a mouse model of Leber congenital amaurosis,"Republic of Korea.Seoul.Dong Hyun.Jo,Republic of Korea.Seoul.Dong Woo.Song,Republic of Korea.Seoul.Chang Sik.Cho,Republic of Korea.Seoul.Un Gi.Kim,Republic of Korea.Seoul.Kyu Jun.Lee,Republic of Korea.Suwon.Kihwang.Lee,Republic of Korea.Seoul.Sung Wook.Park,Republic of Korea.Seoul.Daesik.Kim,Republic of Korea.Seoul.Jin Hyoung.Kim,Republic of Korea.Seoul.Jin-Soo.Kim,Republic of Korea.Seoul.Seokjoong.Kim,Republic of Korea.Seoul.Jeong Hun.Kim,Republic of Korea.Seoul.Jung Min.Lee"
420,2019,10,Science advances,Degradation and forgone removals increase the carbon impact of intact forest loss by 626,"Australia.QLD 4072.Sean L.Maxwell,USA.NY 10460.Tom.Evans,Australia.QLD 4072.James E M.Watson,UK.Oxford OX1 3QY.Alexandra.Morel,USA.NY 10460.Hedley.Grantham,USA.NY 10460.Adam.Duncan,USA.DC 20002.Nancy.Harris,USA.MD 20742.Peter.Potapov,Australia.VIC 3010.Rebecca K.Runting,Canada.Prince George.Oscar.Venter,USA.NY 10460.Stephanie.Wang,UK.Oxford OX1 3QY.Yadvinder.Malhi"
421,2019,9,Science China. Life sciences,Epidermal growth factor improves intestinal morphology by stimulating proliferation and differentiation of enterocytes and mTOR signaling pathway in weaning piglets,"China.410081.Lixia.Wang,China.410081.Fan.Zhu,China.410081.Huansheng.Yang,China.410081.Jianzhong.Li,China.410081.Yali.Li,China.410081.Xueqin.Ding,China.410125.Xia.Xiong,China.410081.Fengjie.Ji,China.571101.Hanlin.Zhou,China.410081.Yulong.Yin"
422,2019,9,Science robotics,Dynamic locomotion synchronization of bipedal robot and human operator via bilateral feedback teleoperation,"USA.IL.Joao.Ramos,USA.MA.Sangbae.Kim"
423,2019,10,Science translational medicine,Mesenchymal stem cells promote healing of nonsteroidal anti-inflammatory drug-related peptic ulcer through paracrine actions in pigs,"People's Republic of China.Hong Kong SAR 999077.Xianfeng.Xia,People's Republic of China.Hong Kong SAR 999077.Kai Fung.Chan,People's Republic of China.Hong Kong SAR 999077.Gerald Tsz Yau.Wong,People's Republic of China.Hong Kong SAR 999077.Peng.Wang,People's Republic of China.Anhui Province 230001.Liu.Liu,People's Republic of China.Hong Kong SAR 999077.Baldwin Po Man.Yeung,People's Republic of China.Hong Kong SAR 999077.Enders Kwok Wai.Ng,People's Republic of China.Hong Kong SAR 999077.James Yun Wong.Lau,People's Republic of China.Hong Kong SAR 999077.Philip Wai Yan.Chiu"
424,2019,10,Science translational medicine,Prunin suppresses viral IRES activity and is a potential candidate for treating enterovirus A71 infection,"Singapore.Singapore 117597.Saravanan.Gunaseelan,Singapore.Singapore 117597.Kai Zhi.Wong,Singapore.Singapore 117597.Nyo.Min,Singapore.Singapore 117597.Jialei.Sun,Singapore.Singapore 117597.Nur Khairiah Binte Mohd.Ismail,Singapore.Singapore 117597.Yee Joo.Tan,Singapore.Singapore 117597.Regina Ching Hua.Lee,Singapore.Singapore 117597.Justin Jang Hann.Chu"
425,2019,10,Science signaling,iRhom2 and TNF: Partners or enemies,"Portugal.Oeiras.Marina.Badenes,Portugal.Oeiras.Colin.Adrain"
426,2019,10,Science advances,Giant nonlinear damping in nanoscale ferromagnets,"USA.CA 92697.I.Barsukov,USA.CA 92697.H K.Lee,USA.CA 92697.A A.Jara,USA.CA 92697.Y-J.Chen,USA.CA 92697.A M.Gonçalves,USA.CA 92697.C.Sha,USA.CA 95119.J A.Katine,Chile.Santiago.R E.Arias,Ukraine.Kyiv 03142.B A.Ivanov,USA.CA 92697.I N.Krivorotov"
427,2019,10,Science advances,Enabling reversible redox reactions in electrochemical cells using protected LiAl intermetallics as lithium metal anodes,"Republic of Korea.Seoul 02792.Mun Sek.Kim,Republic of Korea.Seoul 02792.None.None,Republic of Korea.Seoul 02792.Seung Hun.Lee,Republic of Korea.Seoul 02792.Min-Seop.Kim,Republic of Korea.Seoul 02792.Ji-Hyun.Ryu,Republic of Korea.Seoul 02792.Kwang-Ryeol.Lee,USA.NY 14853-5201.Lynden A.Archer,Republic of Korea.Seoul 02792.Won Il.Cho"
428,2019,10,Science advances,A sulfur-tethering synthesis strategy toward high-loading atomically dispersed noble metal catalysts,"China.Hefei 230026.Lei.Wang,China.Hefei 230026.Ming-Xi.Chen,China.Hefei 230026.Qiang-Qiang.Yan,China.Hefei 230026.Shi-Long.Xu,China.100049.Sheng-Qi.Chu,China.Anhui 230601.Ping.Chen,China.Hefei 230026.Yue.Lin,China.Hefei 230026.Hai-Wei.Liang"
429,2019,10,Science advances,Mobile-surface bubbles and droplets coalesce faster but bounce stronger,"Saudi Arabia.Thuwal 23955-6900.Ivan U.Vakarelski,Saudi Arabia.Thuwal 23955-6900.Fan.Yang,Saudi Arabia.Thuwal 23955-6900.Yuan Si.Tian,Saudi Arabia.Thuwal 23955-6900.Er Qiang.Li,Australia.VIC 3010.Derek Y C.Chan,Saudi Arabia.Thuwal 23955-6900.Sigurdur T.Thoroddsen"
430,2019,10,Science advances,Tuning the deformation mechanisms of boron carbide via silicon doping,"USA.TX 77843.Sisi.Xiang,USA.MD 21218.Luoning.Ma,USA.NJ 08854.Bruce.Yang,USA.TX 77843.Yvonne.Dieudonne,USA.TX 77843.George M.Pharr,USA.AZ 85281.Jing.Lu,USA.TX 77843.Digvijay.Yadav,USA.NJ 08854.Chawon.Hwang,USA.MD 21005.Jerry C.LaSalvia,USA.NJ 08854.Richard A.Haber,USA.MD 21218.Kevin J.Hemker,USA.TX 77843.Kelvin Y.Xie"
431,2019,10,Science advances,"3D steerable, acoustically powered microswimmers for single-particle manipulation","USA.PA 16802.Liqiang.Ren,USA.MI 48109.Nitesh.Nama,USA.19104.Jeffrey M.McNeill,USA.CA 92093.Fernando.Soto,USA.PA 16802.Zhifei.Yan,USA.PA 16802.Wu.Liu,China.Guangdong 518055.Wei.Wang,USA.CA 92093.Joseph.Wang,USA.PA 16802.Thomas E.Mallouk"
432,2019,10,Science advances,Nanoscale mapping of chemical composition in organic-inorganic hybrid perovskite films,"Brazil.13083-970.R.Szostak,Brazil.13083-970.J C.Silva,Germany.12489 Berlin.S-H.Turren-Cruz,Brazil.SP 13083-970.M M.Soares,Brazil.SP 13083-970.R O.Freitas,Switzerland.Lausanne.A.Hagfeldt,Brazil.SP 13083-970.H C N.Tolentino,Brazil.13083-970.A F.Nogueira"
433,2019,10,Science advances,Electrically control amplified spontaneous emission in colloidal quantum dots,"Singapore.639798 Singapore.Junhong.Yu,Singapore.639798 Singapore.Sushant.Shendre,Singapore.639798 Singapore.Weon-Kyu.Koh,Singapore.639798 Singapore.Baiquan.Liu,Singapore.639798 Singapore.Mingjie.Li,Singapore.637553 Singapore.Songyan.Hou,Singapore.639798 Singapore.Chathuranga.Hettiarachchi,Singapore.639798 Singapore.Savas.Delikanli,Singapore.639798 Singapore.Pedro.Hernández-Martínez,Singapore.637553 Singapore.Muhammad Danang.Birowosuto,Singapore.637553 Singapore.Hong.Wang,Singapore.639798 Singapore.TzeChien.Sum,Singapore.639798 Singapore.Hilmi Volkan.Demir,Singapore.639798 Singapore.Cuong.Dang"
434,2019,9,"Science (New York, N.Y.)",Our unexpected ride,"Indiana.J. Andrew DeWoody is a professor at Purdue University in West Lafayette.J Andrew.DeWoody,Indiana.J. Andrew DeWoody is a professor at Purdue University in West Lafayette.Yssa D.DeWoody"
435,2019,10,"Science (New York, N.Y.)",Coherent spin manipulation of individual atoms on a surface,"USA.CA 95120.Kai.Yang,USA.CA 95120.William.Paul,USA.CA 95120.Soo-Hyon.Phark,USA.CA 95120.Philip.Willke,USA.CA 95120.Yujeong.Bae,Republic of Korea.Seoul 03760.Taeyoung.Choi,USA.CA 95120.Taner.Esat,UK.Oxford OX1 3PU.Arzhang.Ardavan,Republic of Korea.Seoul 03760.Andreas J.Heinrich,USA.CA 95120.Christopher P.Lutz"
436,2019,10,"Science (New York, N.Y.)",Cryo-EM structures of the human cation-chloride cotransporter KCC1,"China.Hangzhou 310058.Si.Liu,China.Hangzhou 310058.Shenghai.Chang,China.Zhejiang 310027.Binming.Han,China.Hangzhou 310058.Lingyi.Xu,China.Hangzhou 310058.Mingfeng.Zhang,China.Hangzhou 310058.Cheng.Zhao,China.Hangzhou 310058.Wei.Yang,China.Jiangyin 214437.Feng.Wang,China.Zhejiang 310027.Jingyuan.Li,USA.TN 37232.Eric.Delpire,China.Tianjin 300072.Sheng.Ye,USA.TX 75390.Xiao-Chen.Bai,China.Hangzhou 310058.Jiangtao.Guo"
437,2019,10,"Science (New York, N.Y.)",Broadly protective human antibodies that target the active site of influenza virus neuraminidase,"USA.NY 10029.Daniel.Stadlbauer,USA.CA 92037.Xueyong.Zhu,USA.NY 10029.Meagan.McMahon,USA.MO 63110.Jackson S.Turner,USA.NY 10029.Teddy J.Wohlbold,USA.MO 63110.Aaron J.Schmitz,USA.NY 10029.Shirin.Strohmeier,USA.CA 92037.Wenli.Yu,USA.NY 10029.Raffael.Nachbagauer,USA.MO 63110.Philip A.Mudd,USA.CA 92037.Ian A.Wilson,USA.MO 63110.Ali H.Ellebedy,USA.NY 10029.Florian.Krammer"
438,2019,10,"Science (New York, N.Y.)",Higher-fitness yeast genotypes are less robust to deleterious mutations,"USA.MA 02138.Milo S.Johnson,USA.CA 92093.Alena.Martsul,USA.CA 92093.Sergey.Kryazhimskiy,USA.MA 02138.Michael M.Desai"
439,2019,9,"Science (New York, N.Y.)",High-surface-area corundum by mechanochemically induced phase transformation of boehmite,"Germany.D-45470 Mülheim an der Ruhr.Amol P.Amrute,Poland.PL- 31-342 Kraków.Zbigniew.Łodziana,Germany.D-45470 Mülheim an der Ruhr.Hannah.Schreyer,Germany.D-45470 Mülheim an der Ruhr.Claudia.Weidenthaler,Germany.D-45470 Mülheim an der Ruhr.Ferdi.Schüth"
