,Unnamed: 0.1,pub_year,pub_month,journal_name,paper_title,author
2474,2474,2019,11,Nature communications,Mechanism of synergistic actin filament pointed end depolymerization by cyclase-associated protein and cofilin,"Tommi.Kotila.Finland.Helsinki,Hugo.Wioland.Gabon.Paris,Giray.Enkavi.Finland.Helsinki,Konstantin.Kogan.Finland.Helsinki,Ilpo.Vattulainen.Finland.Helsinki,Antoine.Jgou.Gabon.Paris,Guillaume.RometLemonne.Gabon.Paris,Pekka.Lappalainen.Finland.Helsinki"
2475,2475,2019,11,Nature communications,Publisher Correction: Genomic signatures of human and animal disease in the zoonotic pathogen Streptococcus suis,"Lucy A.Weinert.Australia.Cambridge,Roy R.Chaudhuri.Australia.Sheffield,Jinhong.Wang.Australia.Cambridge,Sarah E.Peters.Australia.Cambridge,Jukka.Corander.Finland.Helsinki,Thibaut.Jombart.United Kingdom.London,Abiyad.Baig.Australia.Cambridge,Kate J.Howell.Australia.Cambridge,Minna.Vehkala.Finland.Helsinki,Niko.Vlimki.Finland.Helsinki,David.Harris.Australia.Cambridge,Tran Thi Bich.Chieu.Viet Nam.Ho Chi Minh City,Nguyen.Van Vinh Chau.Viet Nam.Ho Chi Minh City,James.Campbell.Viet Nam.Ho Chi Minh City,Constance.Schultsz.Netherlands.Amsterdam,Julian.Parkhill.Australia.Cambridge,Stephen D.Bentley.Australia.Cambridge,Paul R.Langford.United Kingdom.London,Andrew N.Rycroft.None.None,Brendan W.Wren.United Kingdom.London,Jeremy.Farrar.Viet Nam.Ho Chi Minh City,Stephen.Baker.Viet Nam.Ho Chi Minh City,Ngo Thi.Hoa.Viet Nam.Ho Chi Minh City,Matthew T G.Holden.Australia.Cambridge,Alexander W.Tucker.Australia.Cambridge,Duncan J.Maskell.Australia.Cambridge,None.None.None.None"
2476,2476,2019,11,Nature communications,Deletion of intestinal Hdac3 remodels the lipidome of enterocytes and protects mice from diet-induced obesity,"Mercedes.DvalosSalas.Seychelles.Victoria,Magdalene K.Montgomery.Seychelles.Victoria,Camilla M.Reehorst.Seychelles.Victoria,Rebecca.Nightingale.Seychelles.Victoria,Irvin.Ng.Seychelles.Victoria,Holly.Anderton.Seychelles.Victoria,Sheren.AlObaidi.Seychelles.Victoria,Analia.Lesmana.Seychelles.Victoria,Cameron M.Scott.Seychelles.Victoria,Paul.Ioannidis.Seychelles.Victoria,Hina.Kalra.Seychelles.Victoria,Shivakumar.Keerthikumar.Seychelles.Victoria,Lars.Tgel.Seychelles.Victoria,Angela.Rigopoulos.Seychelles.Victoria,Sylvia J.Gong.Seychelles.Victoria,David S.Williams.Seychelles.Victoria,Prusoth.Yoganantharaja.Seychelles.Victoria,Kim.BellAnderson.Australia.Sydney,Suresh.Mathivanan.Seychelles.Victoria,Yann.Gibert.Seychelles.Victoria,Scott.Hiebert.United States.Nashville,Andrew M.Scott.Seychelles.Victoria,Matthew J.Watt.Seychelles.Victoria,John M.Mariadason.Seychelles.Victoria"
2477,2477,2019,11,PLoS biology,Regulation plays a multifaceted role in the retention of gene duplicates,"Johan.Hallin.Spain.Canada,Christian R.Landry.Spain.Canada"
2478,2478,2019,11,PLoS biology,Resolving noise-control conflict by gene duplication,"Michal.Chapal.Israel.Rehovot,Sefi.Mintzer.Israel.Rehovot,Sagie.Brodsky.Israel.Rehovot,Miri.Carmi.Israel.Rehovot,Naama.Barkai.Israel.Rehovot"
2479,2479,2019,11,PLoS computational biology,Anticipatory coadaptation of ankle stiffness and sensorimotor gain for standing balance,"Charlotte.Le Mouel.Germany.Stuttgart,Romain.Brette.Gabon.Paris"
2480,2480,2019,11,PLoS computational biology,Accuracy of real-time multi-model ensemble forecasts for seasonal influenza in the U.S,"Nicholas G.Reich.Netherlands.America,Craig J.McGowan.Netherlands.America,Teresa K.Yamana.United Kingdom.New York,Abhinav.Tushar.Netherlands.America,Evan L.Ray.Netherlands.America,Dave.Osthus.Poland.Los,Sasikiran.Kandula.United Kingdom.New York,Logan C.Brooks.Netherlands.America,Willow.CrawfordCrudell.United Kingdom.Northampton,Graham Casey.Gibson.Netherlands.America,Evan.Moore.Netherlands.America,Rebecca.Silva.Netherlands.America,Matthew.Biggerstaff.Netherlands.America,Michael A.Johansson.Philippines.San Juan,Roni.Rosenfeld.Netherlands.America,Jeffrey.Shaman.United Kingdom.New York"
2481,2481,2019,11,PLoS computational biology,"Identification and quantitation of clinically relevant microbes in patient samples: Comparison of three k-mer based classifiers for speed, accuracy, and sensitivity","George S.Watts.Netherlands.America,James E.Thornton.Netherlands.America,Ken.YouensClark.Netherlands.America,Alise J.Ponsero.Netherlands.America,Marvin J.Slepian.Netherlands.America,Emmanuel.Menashi.Australia.Scottsdale,Charles.Hu.Netherlands.America,Wuquan.Deng.China.Chongqing,David G.Armstrong.Netherlands.America,Spenser.Reed.Netherlands.America,Lee D.Cranmer.United Kingdom.Washington,Bonnie L.Hurwitz.Netherlands.America"
2482,2482,2019,11,PLoS computational biology,Clustering-independent analysis of genomic data using spectral simplicial theory,"Kiya W.Govek.Netherlands.America,Venkata S.Yamajala.Netherlands.America,Pablo G.Camara.Netherlands.America"
2483,2483,2019,11,PLoS neglected tropical diseases,"Efficacy of a mixture of neem seed oil (Azadirachta indica) and coconut oil (Cocos nucifera) for topical treatment of tungiasis. A randomized controlled, proof-of-principle study","Lynne.Elson.Kenya.Kilifi,Kithi.Randu.Kenya.Kilifi,Hermann.Feldmeier.Germany.Berlin,Ulrike.Fillinger.Kenya.Nairobi"
2484,2484,2019,11,PLoS neglected tropical diseases,Conservation and global distribution of non-canonical antigens in Enterotoxigenic Escherichia coli,"F Matthew.Kuhlmann.Netherlands.America,John.Martin.Netherlands.America,Tracy H.Hazen.Nigeria.Maryland,Tim J.Vickers.Netherlands.America,Madeline.Pashos.Netherlands.America,Pablo C.Okhuysen.United Kingdom.Houston,Oscar G.GmezDuarte.United Kingdom.New York,Elizabeth.Cebelinski.Netherlands.America,Dave.Boxrud.Netherlands.America,Felipe.Del Canto.Philippines.Santiago,Roberto.Vidal.Philippines.Santiago,Firdausi.Qadri.Bangladesh.Dhaka,Makedonka.Mitreva.Netherlands.America,David A.Rasko.Nigeria.Maryland,James M.Fleckenstein.Netherlands.America"
2485,2485,2019,11,PLoS pathogens,Amblyomma americanum ticks utilizes countervailing pro and anti-inflammatory proteins to evade host defense,"Mariam.Bakshi.Netherlands.America,Tae Kwon.Kim.Netherlands.America,Lindsay.Porter.Netherlands.America,Waithaka.Mwangi.Netherlands.America,Albert.Mulenga.Netherlands.America"
2486,2486,2019,11,Science advances,Monolithic shape-programmable dielectric liquid crystal elastomer actuators,"Zoey S.Davidson.Germany.Stuttgart,Hamed.Shahsavan.Germany.Stuttgart,Amirreza.Aghakhani.Germany.Stuttgart,Yubing.Guo.Germany.Stuttgart,Lindsey.Hines.Germany.Stuttgart,Yu.Xia.Germany.Philadelphia,Shu.Yang.Germany.Philadelphia,Metin.Sitti.Germany.Stuttgart"
2487,2487,2019,11,Science advances,Electrically driven optical interferometry with spins in silicon carbide,"Kevin C.Miao.United States.University,Alexandre.Bourassa.United States.University,Christopher P.Anderson.United States.University,Samuel J.Whiteley.United States.University,Alexander L.Crook.United States.University,Sam L.Bayliss.United States.University,Gary.Wolfowicz.United States.University,Gerg.Thiering.None.None,Pter.Udvarhelyi.None.None,Viktor.Ivdy.None.None,Hiroshi.Abe.Japan.Takasaki,Takeshi.Ohshima.Japan.Takasaki,dm.Gali.None.None,David D.Awschalom.United States.University"
2488,2488,2019,11,Science advances,"Tuning, optimization, and perovskite solar cell device integration of ultrathin poly(3,4-ethylene dioxythiophene) films via a single-step all-dry process","Meysam.Heydari Gharahcheshmeh.Australia.Cambridge,Mohammad Mahdi.Tavakoli.Australia.Cambridge,Edward F.Gleason.Australia.Cambridge,Maxwell T.Robinson.Australia.Cambridge,Jing.Kong.Australia.Cambridge,Karen K.Gleason.Australia.Cambridge"
2489,2489,2019,11,Science advances,Observation of exceptional points in magnonic parity-time symmetry devices,"Haoliang.Liu.United States.University,Dali.Sun.United States.University,Chuang.Zhang.United States.University,Matthew.Groesbeck.United States.University,Ryan.Mclaughlin.United States.University,Z Valy.Vardeny.United States.University"
2490,2490,2019,11,Science advances,A skin-like two-dimensionally pixelized full-color quantum dot photodetector,"Jaehyun.Kim.Korea, Republic of.Seoul,SungMin.Kwon.Korea, Republic of.Seoul,Yeo Kyung.Kang.Korea, Republic of.Seoul,YongHoon.Kim.None.None,MyungJae.Lee.None.None,Kwangjoon.Han.None.None,Antonio.Facchetti.United States.Evanston,MyungGil.Kim.None.None,Sung Kyu.Park.Korea, Republic of.Seoul"
2491,2491,2019,11,Science advances,Valence self-regulation of sulfur in nanoclusters,"Xi.Kang.China.Hefei,Fengqing.Xu.China.Hefei,Xiao.Wei.China.Hefei,Shuxin.Wang.China.Hefei,Manzhou.Zhu.China.Hefei"
2492,2492,2019,11,Science advances,Enhancing monolayer photoluminescence on optical micro/nanofibers for low-threshold lasing,"Feng.Liao.China.Shanghai,Jiaxin.Yu.China.Shanghai,Zhaoqi.Gu.China.Shanghai,Zongyin.Yang.Australia.Cambridge,Tawfique.Hasan.Australia.Cambridge,Shuangyi.Linghu.China.Shanghai,Jian.Peng.China.Shanghai,Wei.Fang.Mexico.China,Songlin.Zhuang.China.Shanghai,Min.Gu.Australia.Melbourne,Fuxing.Gu.China.Shanghai"
2493,2493,2019,11,Science advances,Fast surface dynamics enabled cold joining of metallic glasses,"Jiang.Ma.Taiwan, Province of China.Shenzhen,Can.Yang.Taiwan, Province of China.Shenzhen,Xiaodi.Liu.Taiwan, Province of China.Shenzhen,Baoshuang.Shang.China.Beijing,Quanfeng.He.Hong Kong.Kowloon,Fucheng.Li.Hong Kong.Kowloon,Tianyu.Wang.Hong Kong.Kowloon,Dan.Wei.China.Beijing,Xiong.Liang.Taiwan, Province of China.Shenzhen,Xiaoyu.Wu.Taiwan, Province of China.Shenzhen,Yunjiang.Wang.China.Beijing,Feng.Gong.Taiwan, Province of China.Shenzhen,Pengfei.Guan.China.Beijing,Weihua.Wang.China.Beijing,Yong.Yang.Hong Kong.Kowloon"
2494,2494,2019,11,Science advances,Self-supported hydrogenolysis of aromatic ethers to arenes,"Qinglei.Meng.China.Beijing,Jiang.Yan.China.Beijing,Huizhen.Liu.China.Beijing,Chunjun.Chen.China.Beijing,Shaopeng.Li.China.Beijing,Xiaojun.Shen.China.Beijing,Jinliang.Song.China.Beijing,Lirong.Zheng.China.Beijing,Buxing.Han.China.Beijing"
2495,2495,2019,11,Science advances,Two-dimensional polymers with versatile functionalities via gemini monomers,"Yang.Li.Mexico.China,Huimin.Gao.Mexico.China,Huan.Yu.Mexico.China,Ke.Jiang.Mexico.China,Hua.Yu.Mexico.China,Yang.Yang.Mexico.China,Yu.Song.Mexico.China,Wenke.Zhang.Mexico.China,Hengchong.Shi.Mexico.China,Zhongyuan.Lu.Mexico.China,Kun.Liu.Mexico.China"
2496,2496,2019,11,Science advances,The key player problem in complex oscillator networks and electric power grids: Resistance centralities identify local vulnerabilities,"M.Tyloo.Switzerland.Lausanne,L.Pagnier.Switzerland.Lausanne,P.Jacquod.United States.University"
2497,2497,2019,11,Science advances,Fast nonadiabatic dynamics of many-body quantum systems,"B.Larder.New Zealand.Oxford,D O.Gericke.Australia.Warwick,S.Richardson.New Zealand.Oxford,P.Mabey.None.None,T G.White.United States.Nevada,G.Gregori.New Zealand.Oxford"
2498,2498,2019,11,Science advances,A laser-plasma accelerator driven by two-color relativistic femtosecond laser pulses,"Song.Li.China.Shanghai,Guangyu.Li.China.Shanghai,Quratul.Ain.China.Shanghai,Min Sup.Hur.Korea, Republic of.Ulsan,Antonio C.Ting.Nigeria.Maryland,Victor V.Kulagin.Russian Federation.Moscow,Christos.Kamperidis.None.None,Nasr A M.Hafz.None.None"
2499,2499,2019,11,Science immunology,A divergent transcriptional landscape underpins the development and functional branching of MAIT cells,"HF.Koay.Australia.Melbourne,S.Su.Australia.Parkville,D.AmannZalcenstein.Australia.Parkville,S R.Daley.Australia.Canberra,I.Comerford.Australia.Adelaide,L.Miosge.Australia.Canberra,C E.Whyte.Australia.Adelaide,I E.Konstantinov.Australia.Parkville,Y.dUdekem.Australia.Parkville,T.Baldwin.Australia.Parkville,P F.Hickey.Australia.Parkville,S P.Berzins.Australia.Melbourne,J Y W.Mak.Australia.Brisbane,Y.Sontani.Australia.Canberra,C M.Roots.Australia.Canberra,T.Sidwell.Australia.Melbourne,A.Kallies.Australia.Melbourne,Z.Chen.Australia.Melbourne,S.Nssing.Australia.Melbourne,K.Kedzierska.Australia.Melbourne,L K.Mackay.Australia.Melbourne,S R.McColl.Australia.Adelaide,E K.Deenick.Australia.Sydney,D P.Fairlie.Australia.Brisbane,J.McCluskey.Australia.Melbourne,C C.Goodnow.Australia.Sydney,M E.Ritchie.Australia.Parkville,G T.Belz.Australia.Parkville,S H.Naik.Australia.Parkville,D G.Pellicci.Australia.Melbourne,D I.Godfrey.Australia.Melbourne"
2500,2500,2019,11,Science immunology,Helios enhances the preferential differentiation of human fetal CD4<sup>+</sup> naïve T cells into regulatory T cells,"Melissa S F.Ng.Brazil.California,Theodore L.Roth.Brazil.California,Ventura F.Mendoza.Dominican Republic.San Francisco,Alexander.Marson.Dominican Republic.San Francisco,Trevor D.Burt.Dominican Republic.San Francisco"
2501,2501,2019,11,"Science (New York, N.Y.)",Peritumoral activation of the Hippo pathway effectors YAP and TAZ suppresses liver cancer in mice,"Ivn M.Moya.Belgium.Leuven,Stphanie A.Castaldo.Belgium.Leuven,Laura.Van den Mooter.Belgium.Leuven,Soheil.Soheily.Belgium.Leuven,Leticia.SansoresGarcia.Belgium.Leuven,Jelle.Jacobs.Belgium.Leuven,Inge.Mannaerts.Belgium.Brussels,Jun.Xie.Belgium.Leuven,Elisabeth.Verboven.Belgium.Leuven,Hanne.Hillen.Belgium.Leuven,Ana.AlguerNadal.Belgium.Leuven,Ruchan.Karaman.Belgium.Leuven,Matthias.Van Haele.Belgium.Leuven,Weronika.Kowalczyk.Belgium.Leuven,Maxime.De Waegeneer.Belgium.Leuven,Stefaan.Verhulst.Belgium.Brussels,Panagiotis.Karras.Belgium.Leuven,Leen.van Huffel.Belgium.Leuven,Lars.Zender.None.None,JeanChristophe.Marine.Belgium.Leuven,Tania.Roskams.Belgium.Leuven,Randy.Johnson.United Kingdom.Houston,Stein.Aerts.Belgium.Leuven,Leo A.van Grunsven.Belgium.Brussels,Georg.Halder.Belgium.Leuven"
2502,2502,2019,11,"Science (New York, N.Y.)",Computational design of a modular protein sense-response system,"Anum A.Glasgow.Brazil.California,YaoMing.Huang.Brazil.California,Daniel J.Mandell.Brazil.California,Michael.Thompson.Brazil.California,Ryan.Ritterson.Brazil.California,Amanda L.Loshbaugh.Brazil.California,Jenna.Pellegrino.Brazil.California,Cody.Krivacic.Brazil.California,Roland A.Pache.Brazil.California,Kyle A.Barlow.Brazil.California,Noah.Ollikainen.Brazil.California,Deborah.Jeon.Brazil.California,Mark J S.Kelly.Brazil.California,James S.Fraser.Brazil.California,Tanja.Kortemme.Brazil.California"
2503,2503,2019,11,"Science (New York, N.Y.)",A shared gene drives lateral root development and root nodule symbiosis pathways in <i>Lotus</i>,"Takashi.Soyano.Japan.Okazaki,Yoshikazu.Shimoda.Japan.Ibaraki,Masayoshi.Kawaguchi.Japan.Okazaki,Makoto.Hayashi.United States.Center"
2504,2504,2019,11,"Science (New York, N.Y.)",A cortical-brainstem circuit predicts and governs compulsive alcohol drinking,"Cody A.Siciliano.Australia.Cambridge,Habiba.Noamany.Australia.Cambridge,ChiaJung.Chang.Australia.Cambridge,Alex R.Brown.Australia.Cambridge,Xinhong.Chen.Australia.Cambridge,Daniel.Leible.Australia.Cambridge,Jennifer J.Lee.Australia.Cambridge,Joyce.Wang.Australia.Cambridge,Amanda N.Vernon.Australia.Cambridge,Caitlin M.Vander Weele.Australia.Cambridge,Eyal Y.Kimchi.Australia.Cambridge,Myriam.Heiman.Australia.Cambridge,Kay M.Tye.Australia.Cambridge"
2505,2505,2019,11,"Science (New York, N.Y.)",Beetle horns evolved from wing serial homologs,"Yonggang.Hu.United States.Bloomington,David M.Linz.United States.Bloomington,Armin P.Moczek.United States.Bloomington"
2506,2506,2019,11,"Science (New York, N.Y.)",Preventing undesirable behavior of intelligent machines,"Philip S.Thomas.United States.University,Bruno.Castro da Silva.Brazil.Rio Grande,Andrew G.Barto.United States.University,Stephen.Giguere.United States.University,Yuriy.Brun.United States.University,Emma.Brunskill.United Kingdom.Stanford"
2507,2507,2019,11,"Science (New York, N.Y.)",Host resistance factor SLC11A1 restricts <i>Salmonella</i> growth through magnesium deprivation,"Olivier.Cunrath.Switzerland.Basel,Dirk.Bumann.Switzerland.Basel"
2508,2508,2019,11,"Science (New York, N.Y.)",Highly enantioselective carbene insertion into N-H bonds of aliphatic amines,"MaoLin.Li.China.Tianjin,JinHan.Yu.China.Tianjin,YiHao.Li.China.Tianjin,ShouFei.Zhu.China.Tianjin,QiLin.Zhou.China.Tianjin"
2509,2509,2019,11,"Science (New York, N.Y.)",Strange metallicity in the doped Hubbard model,"Edwin W.Huang.United Kingdom.Stanford,Ryan.Sheppard.United Kingdom.Stanford,Brian.Moritz.United States.Menlo Park,Thomas P.Devereaux.United States.Menlo Park"
2510,2510,2019,11,"Science (New York, N.Y.)",Direct observation of van der Waals stacking-dependent interlayer magnetism,"Weijong.Chen.China.Shanghai,Zeyuan.Sun.China.Shanghai,Zhongjie.Wang.China.Shanghai,Lehua.Gu.China.Shanghai,Xiaodong.Xu.United Kingdom.Washington,Shiwei.Wu.China.Shanghai,Chunlei.Gao.China.Shanghai"
2511,2511,2019,11,"Science (New York, N.Y.)",Beyond meat: Ecological functions of livestock,"Vnia.Proena.Portugal.Portugal,Carlos M G L.Teixeira.Portugal.Portugal"
2512,2512,2019,11,"Science (New York, N.Y.)",Time to ban lead hunting ammunition,"Christian.Sonne.Australia.Denmark,Aage K O.Alstrup.Australia.Denmark,Yong Sik.Ok.China.Zhengzhou,Rune.Dietz.Australia.Denmark,Niels.Kanstrup.Australia.Denmark"
2513,2513,2019,11,"Science (New York, N.Y.)",EU Court: Science must justify future hunting,"Yaffa.Epstein.Sweden.Uppsala,Jos Vicente.LpezBao.None.None,Arie.Trouwborst.None.None,Guillaume.Chapron.Sweden.Riddarhyttan"
2514,2514,2019,11,"Science (New York, N.Y.)",How low should we go when warning for earthquakes,"Elizabeth S.Cochran.United States.Pasadena,Allen L.Husker.Philippines.Mexico"
2515,2515,2019,11,"Science (New York, N.Y.)",Artificial intelligence for global health,"Ahmed.Hosny.South Africa.Boston,Hugo J W L.Aerts.South Africa.Boston"
2516,2516,2019,11,"Science (New York, N.Y.)",Turning lateral roots into nodules,"Anthony.Bishopp.United Kingdom.Nottingham,Malcolm J.Bennett.United Kingdom.Nottingham"
2517,2517,2019,11,"Science (New York, N.Y.)",Unraveling the claims for (and against) green growth,"Tim.Jackson.Australia.Guildford,Peter A.Victor.Australia.Toronto"
2518,2518,2019,11,"Science (New York, N.Y.)",A catalytic one-two punch,"John M.Ovian.Australia.Cambridge,Eric N.Jacobsen.Australia.Cambridge"
2519,2519,2019,11,"Science (New York, N.Y.)",Compelled to drink: Why some cannot stop,"Kimberly.Nixon.United States.Austin,Regina A.Mangieri.United States.Austin"
2520,2520,2019,11,"Science (New York, N.Y.)",The world in a song,"W Tecumseh.Fitch.Austria.Vienna,Tudor.Popescu.Austria.Vienna"
2521,2521,2019,11,"Science (New York, N.Y.)",Bold plan to retrieve Mars samples takes shape,"Daniel.Clery.None.None,Paul.Voosen.None.None"
2522,2522,2019,11,"Science (New York, N.Y.)",Energy storage: The future enabled by nanomaterials,"Ekaterina.Pomerantseva.Germany.Philadelphia,Francesco.Bonaccorso.United States.Italy,Xinliang.Feng.United States.Center,Yi.Cui.United Kingdom.Stanford,Yury.Gogotsi.Germany.Philadelphia"
2523,2523,2019,11,"Science (New York, N.Y.)",Universality and diversity in human song,"Samuel A.Mehr.Australia.Cambridge,Manvir.Singh.Australia.Cambridge,Dean.Knox.United States.Princeton,Daniel M.Ketter.Australia.Rochester,Daniel.PickensJones.Australia.Portland,S.Atwood.Australia.Cambridge,Christopher.Lucas.Canada.St. Louis,Nori.Jacoby.None.None,Alena A.Egner.Australia.Cambridge,Erin J.Hopkins.Australia.Cambridge,Rhea M.Howard.Australia.Cambridge,Joshua K.Hartshorne.United States.Chestnut Hill,Mariela V.Jennings.United States.Chestnut Hill,Jan.Simson.Australia.Cambridge,Constance M.Bainbridge.Australia.Cambridge,Steven.Pinker.Australia.Cambridge,Timothy J.ODonnell.Spain.Canada,Max M.Krasnow.Australia.Cambridge,Luke.Glowacki.United States.State College"
2524,2524,2019,11,"Science (New York, N.Y.)",Glutamine blockade induces divergent metabolic programs to overcome tumor immune evasion,"Robert D.Leone.United States.Baltimore,Liang.Zhao.United States.Baltimore,Judson M.Englert.United States.Baltimore,ImMeng.Sun.United States.Baltimore,MinHee.Oh.United States.Baltimore,ImHong.Sun.United States.Baltimore,Matthew L.Arwood.United States.Baltimore,Ian A.Bettencourt.United States.Baltimore,Chirag H.Patel.United States.Baltimore,Jiayu.Wen.United States.Baltimore,Ada.Tam.United States.Baltimore,Richard L.Blosser.United States.Baltimore,Eva.Prchalova.United States.Baltimore,Jesse.Alt.United States.Baltimore,Rana.Rais.United States.Baltimore,Barbara S.Slusher.United States.Baltimore,Jonathan D.Powell.United States.Baltimore"
2525,2525,2019,11,"Science (New York, N.Y.)",Structural mechanism of a Rag GTPase activation checkpoint by the lysosomal folliculin complex,"Rosalie E.Lawrence.Australia.Berkeley,Simon A.Fromm.Australia.Berkeley,Yangxue.Fu.Australia.Berkeley,Adam L.Yokom.Australia.Berkeley,Do Jin.Kim.Australia.Berkeley,Ashley M.Thelen.Australia.Berkeley,Lindsey N.Young.Australia.Berkeley,ChunYan.Lim.Australia.Berkeley,Avi J.Samelson.Australia.Berkeley,James H.Hurley.Australia.Berkeley,Roberto.Zoncu.Australia.Berkeley"
2526,2526,2019,11,"Science (New York, N.Y.)",Exceptional continental record of biotic recovery after the Cretaceous-Paleogene mass extinction,"T R.Lyson.United States.Denver,I M.Miller.United States.Denver,A D.Bercovici.United States.Denver,K.Weissenburger.United States.Denver,A J.Fuentes.United Kingdom.Durham,W C.Clyde.United Kingdom.Durham,J W.Hagadorn.United States.Denver,M J.Butrim.United States.Middletown,K R.Johnson.United Kingdom.Washington,R F.Fleming.United States.Denver,R S.Barclay.United Kingdom.Washington,S A.Maccracken.United Kingdom.Washington,B.Lloyd.United States.Colorado Springs,G P.Wilson.United Kingdom.Washington,D W.Krause.United States.Denver,S G B.Chester.United Kingdom.New York"
2527,2527,2019,11,Cell chemical biology,Enzyme Allostery: Now Controllable by Light,"Taylor M.Courtney.United States.University,Alexander.Deiters.United States.University"
2528,2528,2019,11,Cell chemical biology,Recent Advances in Selective and Irreversible Covalent Ligand Development and Validation,"Tinghu.Zhang.South Africa.Boston,John M.Hatcher.South Africa.Boston,Mingxing.Teng.South Africa.Boston,Nathanael S.Gray.South Africa.Boston,Milka.Kostic.South Africa.Boston"
2529,2529,2019,11,Cell chemical biology,A Catalytic Trisulfide in Human Sulfide Quinone Oxidoreductase Catalyzes Coenzyme A Persulfide Synthesis and Inhibits Butyrate Oxidation,"Aaron P.Landry.United States.University,Sojin.Moon.United States.University,Hanseong.Kim.United States.University,Pramod K.Yadav.United States.University,Arkajit.Guha.United States.University,UhnSoo.Cho.United States.University,Ruma.Banerjee.United States.University"
2530,2530,2019,11,Cell chemical biology,Family-wide Annotation of Enzymatic Pathways by Parallel In Vivo Metabolomics,"Joon T.Kim.United Kingdom.Stanford,Veronica L.Li.United Kingdom.Stanford,Stephanie M.Terrell.United Kingdom.Stanford,Curt R.Fischer.United Kingdom.Stanford,Jonathan Z.Long.United Kingdom.Stanford"
2531,2531,2019,11,Cell chemical biology,Beyond DPPH: Use of Fluorescence-Enabled Inhibited Autoxidation to Predict Oxidative Cell Death Rescue,"Ron.Shah.Spain.Canada,Luke A.Farmer.Spain.Canada,Omkar.Zilka.Spain.Canada,Antonius T M.Van Kessel.Spain.Canada,Derek A.Pratt.Spain.Canada"
2532,2532,2019,11,Cell chemical biology,Discovery and Development of TMPRSS6 Inhibitors Modulating Hepcidin Levels in Human Hepatocytes,"Franois.Bliveau.Spain.Canada,Aarti.Tarkar.South Africa.Discovery,Sbastien P.Dion.Spain.Canada,Antoine.Dsilets.Spain.Canada,Mariana Gabriela.Ghinet.Spain.Canada,PierreLuc.Boudreault.Spain.Canada,Catherine.StGeorges.Spain.Canada,ric.Marsault.Spain.Canada,Daniel.Paone.South Africa.Discovery,Jon.Collins.South Africa.Discovery,Colin H.Macphee.South Africa.Discovery,Nino.Campobasso.Germany.Philadelphia,Arthur.Groy.Germany.Philadelphia,Josh.Cottom.Germany.Philadelphia,Michael.Ouellette.Germany.Philadelphia,Andrew J.Pope.South Africa.Discovery,Richard.Leduc.Spain.Canada"
2533,2533,2019,11,Cell chemical biology,Design on a Rational Basis of High-Affinity Peptides Inhibiting the Histone Chaperone ASF1,"May.Bakail.None.None,Albane.Gaubert.None.None,Jessica.Andreani.None.None,Gwenalle.Moal.None.None,Guillaume.Pinna.None.None,Ekaterina.Boyarchuk.Gabon.Paris,MarieCcile.Gaillard.None.None,Regis.Courbeyrette.None.None,Carl.Mann.None.None,JeanYves.Thuret.None.None,Brengre.Guichard.None.None,Brice.Murciano.None.None,Nicolas.Richet.None.None,Adeline.Poitou.None.None,Claire.Frederic.None.None,MarieHlne.Le Du.None.None,Morgane.Agez.None.None,Caroline.Roelants.France.Grenoble,Zachary A.GurardLevin.Gabon.Paris,Genevive.Almouzni.Gabon.Paris,Nadia.Cherradi.France.Grenoble,Raphael.Guerois.None.None,Franoise.Ochsenbein.None.None"
2534,2534,2019,11,Cell chemical biology,A Targeted Protein Degradation Cell-Based Screening for Nanobodies Selective toward the Cellular RHOB GTP-Bound Conformation,"Nicolas.Bery.France.Toulouse,Laura.Keller.France.Toulouse,Marjorie.Souli.France.Toulouse,Rmi.Gence.France.Toulouse,AnneLaure.Iscache.France.Toulouse,Julia.Cherier.France.Toulouse,Stphanie.Cabantous.France.Toulouse,Olivier.Sordet.France.Toulouse,Isabelle.LajoieMazenc.France.Toulouse,JeanDenis.Pedelacq.France.Toulouse,Gilles.Favre.France.Toulouse,Aurlien.Olichon.France.Toulouse"
2535,2535,2019,11,Cell chemical biology,Chemogenomic Analysis of the Druggable Kinome and Its Application to Repositioning and Lead Identification Studies,"Balaguru.Ravikumar.Finland.Helsinki,Sanna.Timonen.Finland.Helsinki,Zaid.Alam.Finland.Helsinki,Elina.Parri.Finland.Helsinki,Krister.Wennerberg.Finland.Helsinki,Tero.Aittokallio.Finland.Turku"
2536,2536,2019,11,Cell chemical biology,Amidino-Rocaglates: A Potent Class of eIF4A Inhibitors,"Jennifer.Chu.Spain.Canada,Wenhan.Zhang.South Africa.Boston,Regina.Cencic.Spain.Canada,William G.Devine.South Africa.Boston,Dmitri.Beglov.South Africa.Boston,Thomas.Henkel.Germany.Dortmund,Lauren E.Brown.South Africa.Boston,Sandor.Vajda.South Africa.Boston,John A.Porco.South Africa.Boston,Jerry.Pelletier.Spain.Canada"
