,pub_year,pub_month,journal_name,paper_title,author
448,2019,11,PLoS genetics,Role of α-Catenin and its mechanosensing properties in regulating Hippo/YAP-dependent tissue growth,"Canada.Ontario.Ritu.Sarpal,Canada.Ontario.Victoria.Yan,Canada.Ontario.Lidia.Kazakova,Canada.Ontario.Luka.Sheppard,Canada.Ontario.Jessica C.Yu,Canada.Ontario.Rodrigo.Fernandez-Gonzalez,Canada.Ontario.Ulrich.Tepass"
449,2019,11,PLoS genetics,The joy of balancers,"United States of America.Washington.Danny E.Miller,United States of America.Indiana.Kevin R.Cook,United States of America.Missouri.R Scott.Hawley"
450,2019,11,PLoS genetics,Physiological and genomic evidence that selection on the transcription factor Epas1 has altered cardiovascular function in high-altitude deer mice,"United States of America.Montana.Rena M.Schweizer,United States of America.Montana.Jonathan P.Velotta,Canada.ON.Catherine M.Ivy,United States of America.Montana.Matthew R.Jones,Canada.ON.Sarah M.Muir,United States of America.Michigan.Gideon S.Bradburd,United States of America.Nebraska.Jay F.Storz,Canada.ON.Graham R.Scott,United States of America.Montana.Zachary A.Cheviron"
451,2019,11,PLoS genetics,The genetic architecture of helminth-specific immune responses in a wild population of Soay sheep (Ovis aries),"United Kingdom.Edinburgh.Alexandra M.Sparks,United Kingdom.Edinburgh.Kathryn.Watt,United Kingdom.Edinburgh.Rona.Sinclair,United Kingdom.Edinburgh.Jill G.Pilkington,United Kingdom.Edinburgh.Josephine M.Pemberton,United Kingdom.Midlothian.Tom N.McNeilly,United Kingdom.Edinburgh.Daniel H.Nussey,United Kingdom.Edinburgh.Susan E.Johnston"
452,2019,11,PLoS neglected tropical diseases,Correlation of the basic reproduction number (R0) and eco-environmental variables in Colombian municipalities with chikungunya outbreaks during 2014-2016,"Colombia.Medellín.Víctor Hugo.Peña-García,United States of America.Los Angeles.Rebecca C.Christofferson"
453,2019,11,PLoS neglected tropical diseases,Loop-mediated isothermal amplification (LAMP): An advanced molecular point-of-care technique for the detection of Leishmania infection,"Canada.Calgary.Chukwunonso O.Nzelu,Japan.Tochigi.Hirotomo.Kato,Canada.Calgary.Nathan C.Peters"
454,2019,11,PLoS pathogens,Aging boosts antiviral CD8+T cell memory through improved engagement of diversified recall response determinants,"United States of America.Colorado.Bennett.Davenport,United States of America.Colorado.Jens.Eberlein,United States of America.Colorado.Tom T.Nguyen,United States of America.Colorado.Francisco.Victorino,United States of America.New York.Kevin.Jhun,United States of America.New York.Haedar.Abuirqeba,United States of America.New York.Verena.van der Heide,United States of America.New York.Peter.Heeger,United States of America.Colorado.Dirk.Homann"
455,2019,11,PLoS pathogens,Human monoclonal antibodies against chikungunya virus target multiple distinct epitopes in the E1 and E2 glycoproteins,"United States of America.New York.Jose A.Quiroz,United States of America.New York.Ryan J.Malonis,United States of America.Missouri.Larissa B.Thackray,United States of America.Maryland.Courtney A.Cohen,United States of America.California.Jesper.Pallesen,United States of America.New York.Rohit K.Jangra,United States of America.New York.Rebecca S.Brown,United States of America.New York.Daniel.Hofmann,United States of America.Maryland.Frederick W.Holtsberg,United States of America.Maryland.Sergey.Shulenin,United States of America.New York.Elisabeth K.Nyakatura,United States of America.Missouri.Lorellin A.Durnell,United States of America.New York.Vinayak.Rayannavar,United States of America.New York.Johanna P.Daily,United States of America.California.Andrew B.Ward,United States of America.Maryland.M Javad.Aman,United States of America.Maryland.John M.Dye,United States of America.New York.Kartik.Chandran,United States of America.Missouri.Michael S.Diamond,United States of America.New York.Margaret.Kielian,United States of America.New York.Jonathan R.Lai"
456,2019,11,PLoS pathogens,Porphyromonas gingivalis induces penetration of lipopolysaccharide and peptidoglycan through the gingival epithelium via degradation of junctional adhesion molecule 1,"Japan.Suita-Osaka.Hiroki.Takeuchi,Japan.Suita-Osaka.Naoko.Sasaki,Japan.Suita-Osaka.Shunsuke.Yamaga,Japan.Suita-Osaka.Masae.Kuboniwa,Japan.Suita-Osaka.Michiya.Matsusaki,Japan.Suita-Osaka.Atsuo.Amano"
457,2019,11,PLoS pathogens,The male mosquito contribution towards malaria transmission: Mating influences the Anopheles female midgut transcriptome and increases female susceptibility to human malaria parasites,"United Kingdom.South Kensington.Farah Aida.Dahalan,United Kingdom.London.Thomas S.Churcher,United Kingdom.South Kensington.Nikolai.Windbichler,United Kingdom.South Kensington.Mara K N.Lawniczak"
458,2019,11,PLoS pathogens,Chlamydia trachomatis and human herpesvirus 6 infections in ovarian cancer-Casual or causal,"Germany.Wuerzburg.Nitish.Gulve,Germany.Wuerzburg.Thomas.Rudel"
459,2019,11,PLoS pathogens,Ammonium transceptors: Novel regulators of fungal development,"United Kingdom.Newcastle upon Tyne.Bert.van den Berg,United Kingdom.Newcastle upon Tyne.Siobhan.Lister,United Kingdom.Newcastle upon Tyne.Julian C.Rutherford"
460,2019,10,PLoS biology,Correction: ADAMTS5 Is a Critical Regulator of Virus-Specific T Cell Immunity,"None.None.Meagan.McMahon,None.None.Siying.Ye,None.None.Leonard.Izzard,None.None.Daniel.Dlugolenski,None.None.Ralph A.Tripp,None.None.Andrew G D.Bean,None.None.Daniel R.McCulloch,None.None.John.Stambas"
461,2019,11,PLoS computational biology,Prediction of PD-L1 inhibition effects for HIV-infected individuals,"Russia.Moscow.Valerya.Zheltkova,Spain.Barcelona.Jordi.Argilaguet,Spain.Barcelona.Cristina.Peligero,Russia.Moscow.Gennady.Bocharov,Spain.Barcelona.Andreas.Meyerhans"
462,2019,11,PLoS genetics,A circadian output center controlling feeding:fasting rhythms in Drosophila,"United States of America.Illinois.Austin P.Dreyer,United States of America.Illinois.Madison M.Martin,United States of America.Illinois.Carson V.Fulgham,United States of America.Illinois.Daniel A.Jabr,United States of America.Pennsylvania.Lei.Bai,United States of America.Illinois.Jennifer.Beshel,United States of America.Illinois.Daniel J.Cavanaugh"
463,2019,11,PLoS genetics,Chromatin dynamics enable transcriptional rhythms in the cnidarian Nematostella vectensis,"Israel.Ramat-Gan.Eviatar N.Weizman,Israel.Ramat-Gan.Miriam.Tannenbaum,United States of America.Massachusetts.Ann M.Tarrant,Israel.Ramat-Gan.Ofir.Hakim,Israel.Ramat-Gan.Oren.Levy"
464,2019,11,PLoS genetics,Systems genomics approaches provide new insights into Arabidopsis thaliana root growth regulation under combinatorial mineral nutrient limitation,"France.Montpellier.Nadia.Bouain,Germany.Würzburg.Arthur.Korte,Austria.Vienna.Santosh B.Satbhai,United States of America.California.Hye-In.Nam,United States of America.California.Seung Y.Rhee,Austria.Vienna.Wolfgang.Busch,France.Montpellier.Hatem.Rouached"
465,2019,11,PLoS medicine,The Kidney Failure Risk Equation for prediction of end stage renal disease in UK primary care: An external validation and clinical impact projection cohort study,"United Kingdom.Leicester.Rupert W.Major,United Kingdom.Leicester.David.Shepherd,United Kingdom.Leicester.James F.Medcalf,United Kingdom.Leicester.Gang.Xu,United Kingdom.Leicester.Laura J.Gray,United Kingdom.Leicester.Nigel J.Brunskill"
466,2019,11,PLoS neglected tropical diseases,"""Cheaper and better"": Societal cost savings and budget impact of changing from systemic to intralesional pentavalent antimonials as the first-line treatment for cutaneous leishmaniasis in Bolivia","Bolivia.Cochabamba.Daniel.Eid Rodríguez,Sweden.Umeå.Miguel.San Sebastian,Sweden.Umeå.Anni-Maria.Pulkki-Brännström"
467,2019,11,PLoS neglected tropical diseases,Aedes aegypti (Aag2)-derived clonal mosquito cell lines reveal the effects of pre-existing persistent infection with the insect-specific bunyavirus Phasi Charoen-like virus on arbovirus replication,"United States of America.New York.Anthony C.Fredericks,United Kingdom.Guildford.Tiffany A.Russell,United Kingdom.Guildford.Louisa E.Wallace,United Kingdom.Bristol.Andrew D.Davidson,United States of America.New York.Ana.Fernandez-Sesma,United States of America.New York.Kevin.Maringer"
468,2019,11,PLoS pathogens,Candida albicans triggers NADPH oxidase-independent neutrophil extracellular traps through dectin-2,"Taiwan.Taipei.Sheng-Yang.Wu,Taiwan.Taipei.Chia-Lin.Weng,Taiwan.Taipei.Min-Jhen.Jheng,Taiwan.Taipei.Hung-Wei.Kan,Taiwan.Taipei.Sung-Tsang.Hsieh,Taiwan.Taipei.Fu-Tong.Liu,Taiwan.Taipei.Betty A.Wu-Hsieh"
469,2019,11,PLoS biology,The role of selection and evolution in changing parturition date in a red deer population,"Australia.Canberra.Timothée.Bonnet,United Kingdom.St Andrews.Michael B.Morrissey,United Kingdom.Edinburgh.Alison.Morris,United Kingdom.Edinburgh.Sean.Morris,United Kingdom.Cambridge.Tim H.Clutton-Brock,United Kingdom.Edinburgh.Josephine M.Pemberton,Australia.Canberra.Loeske E B.Kruuk"
470,2019,11,PLoS medicine,Trends in prescription opioid use and dose trajectories before opioid use disorder or overdose in US adults from 2006 to 2016: A cross-sectional study,"United States of America.Florida.Yu-Jung Jenny.Wei,United States of America.Florida.Cheng.Chen,United States of America.Florida.Roger.Fillingim,United States of America.Florida.Siegfried O.Schmidt,United States of America.Florida.Almut G.Winterstein"
471,2019,11,PLoS medicine,Substance use disorders in refugee and migrant groups in Sweden: A nationwide cohort study of 1.2 million people,"United Kingdom.London.Samantha.Harris,United Kingdom.London.Jennifer.Dykxhoorn,Sweden.Stockholm.Anna-Clara.Hollander,Sweden.Stockholm.Christina.Dalman,United Kingdom.London.James B.Kirkbride"
472,2019,11,PLoS medicine,Prescription opioid use and misuse among adolescents and young adults in the United States: A national survey study,"United States of America.Massachusetts.Joel D.Hudgins,United States of America.Massachusetts.John J.Porter,United States of America.Massachusetts.Michael C.Monuteaux,United States of America.Massachusetts.Florence T.Bourgeois"
473,2019,11,PLoS biology,Loss of MYO5B expression deregulates late endosome size which hinders mitotic spindle orientation,"the Netherlands.Groningen.Changsen.Leng,the Netherlands.Groningen.Arend W.Overeem,Spain.Barcelona.Fernando.Cartón-Garcia,the Netherlands.Groningen.Qinghong.Li,the Netherlands.Groningen.Karin.Klappe,the Netherlands.Groningen.Jeroen.Kuipers,the Netherlands.Groningen.Yingying.Cui,the Netherlands.Groningen.Inge S.Zuhorn,Spain.Barcelona.Diego.Arango,the Netherlands.Groningen.Sven C D.van IJzendoorn"
474,2019,11,PLoS computational biology,Novel comparison of evaluation metrics for gene ontology classifiers reveals drastic performance differences,"Finland.Helsinki.Ilya.Plyusnin,Finland.Helsinki.Liisa.Holm,Finland.Helsinki.Petri.Törönen"
475,2019,11,PLoS computational biology,Building gene regulatory networks from scATAC-seq and scRNA-seq using Linked Self Organizing Maps,"United States of America.California.Camden.Jansen,United States of America.California.Ricardo N.Ramirez,United States of America.California.Nicole C.El-Ali,Sweden.Stockholm.David.Gomez-Cabrero,Sweden.Stockholm.Jesper.Tegner,United Kingdom.London.Matthias.Merkenschlager,United States of America.Florida.Ana.Conesa,United States of America.California.Ali.Mortazavi"
476,2019,11,PLoS computational biology,Neural field models for latent state inference: Application to large-scale neuronal recordings,"United Kingdom.Cambridge.Michael E.Rule,United Kingdom.London.David.Schnoerr,United Kingdom.Edinburgh.Matthias H.Hennig,United Kingdom.Edinburgh.Guido.Sanguinetti"
477,2019,11,PLoS computational biology,Direct prediction of regulatory elements from partial data without imputation,"United States of America.Pennsylvania.Yu.Zhang,United States of America.Pennsylvania.Shaun.Mahony"
478,2019,11,PLoS computational biology,Bayesian inference of metabolic kinetics from genome-scale multiomics data,"United States of America.Colorado.Peter C.St John,United States of America.Illinois.Jonathan.Strutz,United States of America.Illinois.Linda J.Broadbelt,United States of America.Illinois.Keith E J.Tyo,United States of America.Colorado.Yannick J.Bomble"
479,2019,11,PLoS computational biology,Cytoplasmic convection currents and intracellular temperature gradients,"United States of America.FL.Rachel.Howard,United States of America.FL.Aaron.Scheiner,United States of America.FL.Jessica.Cunningham,United States of America.FL.Robert.Gatenby"
480,2019,11,PLoS computational biology,Feasibility of functional magnetic resonance imaging of ocular dominance and orientation preference in primary visual cortex,"Australia.New South Wales.Marilia.Menezes de Oliveira,Australia.New South Wales.James C.Pang,Australia.New South Wales.Peter A.Robinson,Australia.New South Wales.Xiaochen.Liu,Australia.New South Wales.Mark M.Schira"
481,2019,11,PLoS computational biology,Identification of gene specific cis-regulatory elements during differentiation of mouse embryonic stem cells: An integrative approach using high-throughput datasets,"United Kingdom.Leeds.M S.Vijayabaskar,United Kingdom.Cambridge.Debbie K.Goode,United Kingdom.University of Birmingham. Birmingham.Nadine.Obier,United Kingdom.University of Birmingham. Birmingham.Monika.Lichtinger,United Kingdom.Leeds.Amber M L.Emmett,United Kingdom.Leeds.Fatin N Zainul.Abidin,United Kingdom.Leeds.Nisar.Shar,United Kingdom.Cambridge.Rebecca.Hannah,United Kingdom.University of Birmingham. Birmingham.Salam A.Assi,United Kingdom.Manchester.Michael.Lie-A-Ling,United Kingdom.Cambridge.Berthold.Gottgens,United Kingdom.Manchester.Georges.Lacaud,United Kingdom.Manchester.Valerie.Kouskoff,United Kingdom.University of Birmingham. Birmingham.Constanze.Bonifer,United Kingdom.Leeds.David R.Westhead"
482,2019,11,PLoS computational biology,Differential regulatory network-based quantification and prioritization of key genes underlying cancer drug resistance based on time-course RNA-seq data,"China.Guangzhou.Jiajun.Zhang,China.Guangzhou.Wenbo.Zhu,China.Guangzhou.Qianliang.Wang,China.Guangzhou.Jiayu.Gu,United States of America.OH.L Frank.Huang,China.Guangdong.Xiaoqiang.Sun"
483,2019,11,PLoS computational biology,Network-based analysis of prostate cancer cell lines reveals novel marker gene candidates associated with radioresistance and patient relapse,"Germany.Dresden.Michael.Seifert,Germany.Partner Site Dresden.Claudia.Peitzsch,Germany.Dresden.Ielizaveta.Gorodetska,Germany.Dresden.Caroline.Börner,Germany.Dresden.Barbara.Klink,Germany.Dresden.Anna.Dubrovska"
484,2019,11,PLoS genetics,Genomic dissection of an extended phenotype: Oak galling by a cynipid gall wasp,"United Kingdom.Liverpool.Jack.Hearn,United Kingdom.Edinburgh.Mark.Blaxter,United Kingdom.Wallingford.Karsten.Schönrogge,Spain.Madrid.José-Luis.Nieves-Aldrey,Spain.Universitat de Barcelona.Juli.Pujade-Villar,France.Université de Tours.Elisabeth.Huguet,France.Université de Tours.Jean-Michel.Drezen,Canada.Ontario.Joseph D.Shorthouse,United Kingdom.Edinburgh.Graham N.Stone"
485,2019,11,PLoS neglected tropical diseases,Mycobacterium abscessus infection in the stomach of patients with various gastric symptoms,"India.Thiruvananthapuram.Deepak.Chouhan,India.Thiruvananthapuram.T.Barani Devi,India.Thiruvananthapuram.Santanu.Chattopadhyay,India.Thiruvananthapuram.Sanjai.Dharmaseelan,India.Thiruvananthapuram.Gopinath Balakrish.Nair,India.Thiruvananthapuram.Krishnadas.Devadas,India.Thiruvananthapuram.Madhavan.Radhakrishna Pillai"
486,2019,11,PLoS pathogens,The ETS transcription factor ELF1 regulates a broadly antiviral program distinct from the type I interferon response,"United States of America.New York.Leon Louis.Seifert,United States of America.New York.Clara.Si,United States of America.New York.Debjani.Saha,United States of America.New York.Mohammad.Sadic,United States of America.New York.Maren.de Vries,United States of America.New York.Sarah.Ballentine,United States of America.New York.Aaron.Briley,United States of America.New York.Guojun.Wang,United States of America.New York.Ana M.Valero-Jimenez,United States of America.New York.Adil.Mohamed,United States of America.New York.Uwe.Schaefer,United States of America.Oregon.Hong M.Moulton,United States of America.New York.Adolfo.García-Sastre,United States of America.New York.Shashank.Tripathi,United States of America.New York.Brad R.Rosenberg,United States of America.New York.Meike.Dittmann"
487,2019,11,PLoS pathogens,Modulation of flagellar rotation in surface-attached bacteria: A pathway for rapid surface-sensing after flagellar attachment,"United States of America.Connecticut.Maren.Schniederberend,United States of America.Connecticut.Jessica F.Williams,United States of America.Connecticut.Emilee.Shine,United States of America.Connecticut.Cong.Shen,United States of America.Connecticut.Ruchi.Jain,United States of America.Connecticut.Thierry.Emonet,United States of America.Connecticut.Barbara I.Kazmierczak"
488,2019,11,PLoS biology,CEH-60/PBX regulates vitellogenesis and cuticle permeability through intestinal interaction with UNC-62/MEIS in Caenorhabditis elegans,"Belgium.Leuven.Pieter.Van de Walle,Belgium.Leuven.Ellen.Geens,Belgium.Antwerpen.Geert.Baggerman,Belgium.Leuven.Francisco.José Naranjo-Galindo,Spain.Seville.Peter.Askjaer,Belgium.Leuven.Liliane.Schoofs,Belgium.Leuven.Liesbet.Temmerman"
489,2019,11,PLoS computational biology,Competing endogenous RNA crosstalk at system level,"Italy.Rome.Mattia.Miotto,Italy.Rome.Enzo.Marinari,Italy.Rome.Andrea.De Martino"
490,2019,11,PLoS genetics,NPM and NPM-MLF1 interact with chromatin remodeling complexes and influence their recruitment to specific genes,"Canada.Quebec.Anaïs.Darracq,Canada.Quebec.Helen.Pak,Canada.Quebec.Vincent.Bourgoin,Canada.Quebec.Farah.Zmiri,Canada.Nova Scotia.Graham.Dellaire,Canada.Quebec.El Bachir.Affar,Canada.Quebec.Eric.Milot"
491,2019,11,PLoS genetics,UMAP reveals cryptic population structure and phenotype heterogeneity in large genomic cohorts,"Canada.Québec.Alex.Diaz-Papkovich,Canada.Québec.Luke.Anderson-Trocmé,Canada.Québec.Chief.Ben-Eghan,Canada.Québec.Simon.Gravel"
492,2019,11,PLoS neglected tropical diseases,The preventable efficacy of β-glucan against leptospirosis,"People's Republic of China.Changchun.Jiaqi.Wang,People's Republic of China.Changchun.Zhao.Jin,People's Republic of China.Changchun.Wenlong.Zhang,People's Republic of China.Changchun.Xufeng.Xie,People's Republic of China.Changchun.Ning.Song,People's Republic of China.Changchun.Tianbao.Lv,People's Republic of China.Changchun.Dianjun.Wu,People's Republic of China.Changchun.Yongguo.Cao"
493,2019,11,PLoS neglected tropical diseases,Blockade of dengue virus transmission from viremic blood to Aedes aegypti mosquitoes using human monoclonal antibodies,"Vietnam.Ho Chi Minh City.Trung.Tuan Vu,Vietnam.Ho Chi Minh City.Hannah.Clapham,Vietnam.Ho Chi Minh City.Van Thi Thuy.Huynh,Vietnam.Ho Chi Minh City.Long.Vo Thi,Vietnam.Ho Chi Minh City.Dui.Le Thi,Vietnam.Ho Chi Minh City.Nhu Tuyet.Vu,Vietnam.Ho Chi Minh City.Giang Thi.Nguyen,Vietnam.Ho Chi Minh City.Trang Thi Xuan.Huynh,Vietnam.Ho Chi Minh City.Kien Thi Hue.Duong,Vietnam.Ho Chi Minh City.Vi Thuy.Tran,Vietnam.Ho Chi Minh City.Huy Le Anh.Huynh,Vietnam.Ho Chi Minh City.Duyen Thi.Le Huynh,Vietnam.Ho Chi Minh City.Thuy Le Phuong.Huynh,Vietnam.Ho Chi Minh City.Thuy Thi Van.Nguyen,Vietnam.Ho Chi Minh City.Nguyet Minh.Nguyen,Vietnam.Ho Chi Minh City.Tai Thi Hue.Luong,Vietnam.Ho Chi Minh City.Nguyen Thanh.Phong,Vietnam.Ho Chi Minh City.Chau Van Vinh.Nguyen,United Kingdom.Stevenage.Gerald.Gough,Vietnam.Ho Chi Minh City.Bridget.Wills,Vietnam.Ho Chi Minh City.Lauren B.Carrington,Vietnam.Ho Chi Minh City.Cameron P.Simmons"
494,2019,11,PLoS pathogens,Alphaherpesvirus infection of mice primes PNS neurons to an inflammatory state regulated by TLR2 and type I IFN signaling,"United States of America.New Jersey.Kathlyn.Laval,United States of America.New Jersey.Jolien.Van Cleemput,United States of America.New Jersey.Jonah B.Vernejoul,United States of America.New Jersey.Lynn W.Enquist"
495,2019,10,PLoS computational biology,Delayed feedback embedded in perception-action coordination cycles results in anticipation behavior during synchronized rhythmic action: A dynamical systems approach,"United States of America.Stanford.Iran R.Roman,United States of America.Stanford.Auriel.Washburn,United States of America.Storrs.Edward W.Large,United States of America.Stanford.Chris.Chafe,United States of America.Stanford.Takako.Fujioka"
496,2019,10,PLoS computational biology,Fungal feature tracker (FFT): A tool for quantitatively characterizing the morphology and growth of filamentous fungi,"Taiwan.Taipei.Guillermo.Vidal-Diez de Ulzurrun,Taiwan.Taipei.Tsung-Yu.Huang,Taiwan.Taipei.Ching-Wen.Chang,Taiwan.Taipei.Hung-Che.Lin,Taiwan.Taipei.Yen-Ping.Hsueh"
497,2019,10,PLoS computational biology,Bayesian inference of neuronal assemblies,"United Kingdom.London.Giovanni.Diana,United Kingdom.London.Thomas T J.Sainsbury,United Kingdom.London.Martin P.Meyer"
498,2019,10,PLoS computational biology,Energetics of optimal undulatory swimming organisms,"United States of America.Massachusetts.Grgur.Tokić,United States of America.Massachusetts.Dick K P.Yue"
499,2019,10,PLoS computational biology,Systems-level network modeling of Small Cell Lung Cancer subtypes identifies master regulators and destabilizers,"United States of America.Pennsylvania.David J.Wooten,United States of America.Tennessee.Sarah M.Groves,United States of America.Tennessee.Darren R.Tyson,United States of America.Tennessee.Qi.Liu,United States of America.California.Jing S.Lim,United States of America.Pennsylvania.Réka.Albert,United States of America.Tennessee.Carlos F.Lopez,United States of America.California.Julien.Sage,United States of America.Tennessee.Vito.Quaranta"
500,2019,10,PLoS genetics,A missense mutation in SNRPE linked to non-syndromal microcephaly interferes with U snRNP assembly and pre-mRNA splicing,"Germany.Berlin.Tao.Chen,China.Shenzhen.Bin.Zhang,Germany.Würzburg.Thomas.Ziegenhals,Germany.Würzburg.Archana B.Prusty,Germany.Berlin.Sebastian.Fröhler,Germany.Würzburg.Clemens.Grimm,China.Shenzhen.Yuhui.Hu,China.Shenzhen.Bernhard.Schaefke,China.Shenzhen.Liang.Fang,China.Shenzhen.Min.Zhang,Germany.Berlin.Nadine.Kraemer,Germany.Berlin.Angela M.Kaindl,Germany.Würzburg.Utz.Fischer,China.Shenzhen.Wei.Chen"
501,2019,10,PLoS genetics,MR-pheWAS with stratification and interaction: Searching for the causal effects of smoking heaviness identified an effect on facial aging,"United Kingdom.Bristol.Louise A C.Millard,United Kingdom.Bristol.Marcus R.Munafò,United Kingdom.Bristol.Kate.Tilling,United Kingdom.Bristol.Robyn E.Wootton,United Kingdom.Bristol.George.Davey Smith"
502,2019,10,PLoS genetics,Mck1 kinase is a new player in the DNA damage checkpoint pathway,"United States of America.California.Nerea.Sanvisens Delgado,United States of America.California.David P.Toczyski"
503,2019,10,PLoS medicine,"High-resolution mapping of tuberculosis transmission: Whole genome sequencing and phylogenetic modelling of a cohort from Valencia Region, Spain","United Kingdom.London.Yuanwei.Xu,Spain.Valencia.Irving.Cancino-Muñoz,Spain.Valencia.Manuela.Torres-Puente,Spain.Valencia.Luis M.Villamayor,Spain.Valencia.Rafael.Borrás,Spain.Alzira.María.Borrás-Máñez,Spain.Valencia.Montserrat.Bosque,Spain.Valencia.Juan J.Camarena,Spain.Valencia.Ester.Colomer-Roig,Spain.Alzira.Javier.Colomina,Spain.Alcoy.Isabel.Escribano,Spain.Denia.Oscar.Esparcia-Rodríguez,Spain.Valencia.Ana.Gil-Brusola,Spain.Valencia.Concepción.Gimeno,Spain.Alicante.Adelina.Gimeno-Gascón,Spain.Castellon.Bárbara.Gomila-Sard,Spain.Xativa.Damiana.González-Granda,Spain.Elche.Nieves.Gonzalo-Jiménez,Spain.Valencia.María Remedio.Guna-Serrano,Spain.Valencia.José Luis.López-Hontangas,Spain.Alicante.Coral.Martín-González,Spain.Castellon.Rosario.Moreno-Muñoz,Spain.Valencia.David.Navarro,Spain.Orihuela.María.Navarro,Spain.Gandía.Nieves.Orta,Spain.Valencia.Elvira.Pérez,Spain.Sagunto.Josep.Prat,Spain.Alicante.Juan Carlos.Rodríguez,Spain.Xativa.María Montserrat.Ruiz-García,Spain.Valencia.Herme.Vanaclocha,United Kingdom.London.Caroline.Colijn,Spain.Valencia.Iñaki.Comas"
504,2019,10,PLoS neglected tropical diseases,Photodynamic therapy combined with antifungal drugs against chromoblastomycosis and the effect of ALA-PDT on Fonsecaea in vitro,"China.Guangdong.Yongxuan.Hu,China.Guangdong.Xinyu.Qi,China.Guangdong.Hengbiao.Sun,China.Guangdong.Yan.Lu,China.Guangdong.Yanqing.Hu,China.Guangdong.Xuyang.Chen,China.Guangdong.Kangxing.Liu,China.Guangdong.Yemei.Yang,China.Guangdong.Zuhao.Mao,China.Guangdong.Zhong.Wu,China.Guangdong.Xianyi.Zhou"
505,2019,10,PLoS neglected tropical diseases,Filovirus-reactive antibodies in humans and bats in Northeast India imply zoonotic spillover,"India.Bangalore.Pilot.Dovih,United States of America.Maryland.Eric D.Laing,Singapore.Programme in Emerging Infectious Diseases.Yihui.Chen,Singapore.Programme in Emerging Infectious Diseases.Dolyce H W.Low,India.Bangalore.B R.Ansil,China.Wuhan.Xinglou.Yang,China.Wuhan.Zhengli.Shi,United States of America.Maryland.Christopher C.Broder,Singapore.Programme in Emerging Infectious Diseases.Gavin J D.Smith,Singapore.Programme in Emerging Infectious Diseases.Martin.Linster,India.Bangalore.Uma.Ramakrishnan,Singapore.Programme in Emerging Infectious Diseases.Ian H.Mendenhall"
506,2019,10,PLoS neglected tropical diseases,Three drugs are unnecessary for treating paucibacillary leprosy-A critique of the WHO guidelines,"United Kingdom.London.Diana N J.Lockwood,United Kingdom.London.Saba.Lambert,India.Hyderabad.Aparna.Srikantam,India.New Delhi.Joydeepa.Darlong,India.Mumbai.V V.Pai,United Kingdom.The Leprosy Mission England and Wales.C Ruth.Butlin,United Kingdom.London.Barbara.de Barros,United Kingdom.London.Edessa.Negera,United Kingdom.London.Stephen L.Walker"
507,2019,10,PLoS pathogens,A comparative epigenome analysis of gammaherpesviruses suggests cis-acting sequence features as critical mediators of rapid polycomb recruitment,"Germany.Hamburg.Thomas.Günther,Germany.Hamburg.Jacqueline.Fröhlich,Germany.Hamburg.Christina.Herrde,Germany.Munich.Shinji.Ohno,Germany.Hamburg.Lia.Burkhardt,Germany.Munich.Heiko.Adler,Germany.Hamburg.Adam.Grundhoff"
508,2019,10,PLoS pathogens,Twenty years of West Nile virus spread and evolution in the Americas visualized by Nextstrain,"United States of America.Washington.James.Hadfield,United States of America.Connecticut.Anderson F.Brito,United States of America.California.Daniele M.Swetnam,United States of America.Connecticut.Chantal B F.Vogels,United States of America.Iowa.Ryan E.Tokarz,United States of America.California.Kristian G.Andersen,United States of America.Iowa.Ryan C.Smith,United States of America.Washington.Trevor.Bedford,United States of America.Connecticut.Nathan D.Grubaugh"
509,2019,10,PLoS pathogens,Astrovirus replication in human intestinal enteroids reveals multi-cellular tropism and an intricate host innate immune landscape,"United States of America.Michigan.Abimbola O.Kolawole,United States of America.Michigan.Carmen.Mirabelli,United States of America.Michigan.David R.Hill,United States of America.Michigan.Sophia A.Svoboda,United States of America.Missouri.Andrew B.Janowski,United States of America.Michigan.Karla D.Passalacqua,United States of America.Michigan.Benancio N.Rodriguez,United States of America.Michigan.Michael K.Dame,United States of America.Tennessee.Pamela.Freiden,United States of America.Michigan.Ryan P.Berger,Spain.Barcelona.Diem-Lan.Vu,United Kingdom.Cambridge.Myra.Hosmillo,United States of America.Michigan.Mary X D.O'Riordan,United States of America.Tennessee.Stacey.Schultz-Cherry,Spain.Barcelona.Susana.Guix,United States of America.Michigan.Jason R.Spence,United States of America.Missouri.David.Wang,United States of America.Michigan.Christiane E.Wobus"
510,2019,10,PLoS pathogens,Diet-microbiome-disease: Investigating diet's influence on infectious disease resistance through alteration of the gut microbiome,"United States of America.Georgia.Erica V.Harris,United States of America.Georgia.Jacobus C.de Roode,United States of America.Georgia.Nicole M.Gerardo"
511,2019,10,PLoS computational biology,Regulation of adenylyl cyclase 5 in striatal neurons confers the ability to detect coincident neuromodulatory signals,"Germany.Schloss-Heidelberg.Neil J.Bruce,Switzerland.CH-1015 Lausanne.Daniele.Narzi,Sweden.Stockholm.Daniel.Trpevski,Switzerland.CH-1015 Lausanne.Siri C.van Keulen,Switzerland.Zurich.Anu G.Nair,Switzerland.CH-1015 Lausanne.Ursula.Röthlisberger,Germany.Schloss-Heidelberg.Rebecca C.Wade,Germany.Aachen.Paolo.Carloni,Sweden.Stockholm.Jeanette.Hellgren Kotaleski"
