,Unnamed: 0.1,pub_year,pub_month,journal_name,paper_title,author
11414,11414,2019,6,PLoS neglected tropical diseases,"""Those who died are the ones that are cured"". Walking the political tightrope of Nodding Syndrome in northern Uganda: Emerging challenges for research and policy","Julia.Irani.Belgium.Antwerp,Joseph.Rujumba.Uganda.Kampala,Amos Deogratius.Mwaka.Uganda.Kampala,Jesca.Arach.Uganda.Kampala,Denis.Lanyuru.Uganda.Kampala,Richard.Idro.Uganda.Kampala,Rene.Gerrets.Netherlands.Amsterdam,Koen Peeters.Grietens.Belgium.Antwerp,Sarah.ONeill.Belgium.Antwerp"
11415,11415,2019,6,PLoS neglected tropical diseases,Strongyloides stercoralis: Spatial distribution of a highly prevalent and ubiquitous soil-transmitted helminth in Cambodia,"Armelle.Forrer.Switzerland.Basel,Virak.Khieu.Cambodia.Phnom Penh,Penelope.Vounatsou.Switzerland.Basel,Paiboon.Sithithaworn.Thailand.Khon Kaen,Sirowan.Ruantip.Thailand.Khon Kaen,Rekol.Huy.Cambodia.Phnom Penh,Sinuon.Muth.Cambodia.Phnom Penh,Peter.Odermatt.Switzerland.Basel"
11416,11416,2019,6,PLoS pathogens,NK cell-intrinsic FcεRIγ limits CD8+ T-cell expansion and thereby turns an acute into a chronic viral infection,"Vikas.Duhan.Netherlands.Essen,Thamer A.Hamdan.Netherlands.Essen,Haifeng C.Xu.Germany.Düsseldorf,Prashant.Shinde.Germany.Düsseldorf,Hilal.Bhat.Netherlands.Essen,Fanghui.Li.Netherlands.Essen,Yahya.AlMatary.Netherlands.Essen,Dieter.Hussinger.Germany.Düsseldorf,Judith.Bezgovsek.Netherlands.Essen,SarahKim.Friedrich.Netherlands.Essen,Cornelia.Hardt.Netherlands.Essen,Philipp A.Lang.Germany.Düsseldorf,Karl S.Lang.Netherlands.Essen"
11417,11417,2019,6,PLoS pathogens,Proliferative memory SAMHD1low CD4+ T cells harbour high levels of HIV-1 with compartmentalized viral populations,"Lylia.Hani.France.Créteil,Antoine.Chaillon.France.Créteil,MarieLaure.Nere.Gabon.Paris,Nicolas.Ruffin.France.Créteil,Joudy.Alameddine.France.Créteil,Maud.Salmona.Gabon.Paris,JosLuiz.Lopez Zaragoza.France.Créteil,Davey M.Smith.Netherlands.America,Olivier.Schwartz.France.Créteil,JeanDaniel.Lelivre.France.Créteil,Constance.Delaugerre.France.Créteil,Yves.Lvy.France.Créteil,Nabila.Seddiki.France.Créteil"
11418,11418,2019,6,PLoS pathogens,Life-long control of cytomegalovirus (CMV) by T resident memory cells in the adipose tissue results in inflammation and hyperglycemia,"Nico A.Contreras.Netherlands.America,Katarzyna M.Sitnik.Germany.Braunschweig,Ilija.Jeftic.Netherlands.America,Christopher Patrick.Coplen.Netherlands.America,Luka.iinain.Germany.Braunschweig,Janko.Nikolichugich.Netherlands.America"
11419,11419,2019,6,PLoS pathogens,Comparison of intra- and inter-host genetic diversity in rabies virus during experimental cross-species transmission,"Emilie M.Bonnaud.Gabon.Paris,Ccile.Troupin.Gabon.Paris,Laurent.Dacheux.Gabon.Paris,Edward C.Holmes.Australia.Sydney,Elodie.MonchatreLeroy.None.None,Marion.Tanguy.Gabon.Paris,Christiane.Bouchier.Gabon.Paris,Florence.Cliquet.None.None,Jacques.Barrat.None.None,Herv.Bourhy.Gabon.Paris"
11420,11420,2019,6,PLoS pathogens,Killing from the inside: Intracellular role of T3SS in the fate of Pseudomonas aeruginosa within macrophages revealed by mgtC and oprF mutants,"Preeti.Garai.France.Montpellier,Laurence.Berry.France.Montpellier,Malika.Moussouni.France.Montpellier,Sophie.Bleves.France.Marseille,AnneBatrice.BlancPotard.France.Montpellier"
11421,11421,2019,6,PLoS pathogens,Blowing epithelial cell bubbles with GumB: ShlA-family pore-forming toxins induce blebbing and rapid cellular death in corneal epithelial cells,"Kimberly M.Brothers.Netherlands.America,Jake D.Callaghan.Netherlands.America,Nicholas A.Stella.Netherlands.America,Julianna M.Bachinsky.Netherlands.America,Mohammed.AlHigaylan.Netherlands.America,Kara L.Lehner.Netherlands.America,Jonathan M.Franks.Netherlands.America,Kira L.Lathrop.Netherlands.America,Elliot.Collins.Netherlands.America,Deanna M.Schmitt.Netherlands.America,Joseph.Horzempa.Netherlands.America,Robert M Q.Shanks.Netherlands.America"
11422,11422,2019,6,PLoS pathogens,Neutrophil and macrophage influx into the central nervous system are inflammatory components of lethal Rift Valley fever encephalitis in rats,"Joseph R.Albe.Netherlands.America,Devin A.Boyles.Netherlands.America,Aaron W.Walters.Netherlands.America,Michael R.Kujawa.Netherlands.America,Cynthia M.McMillen.Netherlands.America,Douglas S.Reed.Netherlands.America,Amy L.Hartman.Netherlands.America"
11423,11423,2019,6,PLoS pathogens,Vaccinia viral A26 protein is a fusion suppressor of mature virus and triggers membrane fusion through conformational change at low pH,"HungWei.Chang.China.Taiwan,ChengHan.Yang.China.Taiwan,YuChun.Luo.China.Taiwan,BoGang.Su.China.Taiwan,HueiYin.Cheng.China.Taiwan,ShuYun.Tung.China.Taiwan,Kathleen Joyce D.Carillo.China.Taiwan,YiTing.Liao.China.Taiwan,DerLii M.Tzou.China.Taiwan,HaoChing.Wang.China.Taiwan,Wen.Chang.China.Taiwan"
11424,11424,2019,6,PLoS pathogens,Born to sweet delight: Using natural models of malaria protection to understand and neutralize P. falciparum pathogenesis,"Joseph W.Saelens.United Kingdom.Durham,Steve M.Taylor.United Kingdom.Durham"
11425,11425,2019,6,Nature communications,Intertwined topological phases induced by emergent symmetry protection,"Daniel.GonzlezCuadra.Philippines.Barcelona,Alejandro.Bermudez.Spain.Madrid,Przemysaw R.Grzybowski.Philippines.Barcelona,Maciej.Lewenstein.Philippines.Barcelona,Alexandre.Dauphin.Philippines.Barcelona"
11426,11426,2019,6,Nature communications,Integrated NMR and cryo-EM atomic-resolution structure determination of a half-megadalton enzyme complex,"Diego F.Gauto.France.Grenoble,Leandro F.Estrozi.France.Grenoble,Charles D.Schwieters.United Kingdom.Bethesda,Gregory.Effantin.France.Grenoble,Pavel.Macek.France.Grenoble,Remy.Sounier.France.Grenoble,Astrid C.Sivertsen.France.Grenoble,Elena.Schmidt.None.None,Rime.Kerfah.France.Grenoble,Guillaume.Mas.France.Grenoble,JacquesPhilippe.Colletier.France.Grenoble,Peter.Gntert.None.None,Adrien.Favier.France.Grenoble,Guy.Schoehn.France.Grenoble,Paul.Schanda.France.Grenoble,Jerome.Boisbouvier.France.Grenoble"
11427,11427,2019,6,Nature communications,A critical examination of a newly proposed interhemispheric teleconnection to Southwestern US winter precipitation,"Peter B.Gibson.Brazil.California,Duane E.Waliser.Brazil.California,Michael J.DeFlorio.Brazil.California"
11428,11428,2019,6,Nature communications,Adenoviral vaccine targeting multiple neoantigens as strategy to eradicate large tumors combined with checkpoint blockade,"Anna Morena.DAlise.Netherlands.Rome,Guido.Leoni.Netherlands.Rome,Gabriella.Cotugno.Netherlands.Rome,Fulvia.Troise.Netherlands.Rome,Francesca.Langone.Netherlands.Rome,Imma.Fichera.Netherlands.Rome,Maria.De Lucia.Netherlands.Rome,Lidia.Avalle.Italy.Turin,Rosa.Vitale.Netherlands.Rome,Adriano.Leuzzi.Netherlands.Rome,Veronica.Bignone.Netherlands.Rome,Elena.Di Matteo.Netherlands.Rome,Fabio Giovanni.Tucci.Netherlands.Rome,Valeria.Poli.Italy.Turin,Armin.Lahm.Netherlands.Rome,Maria Teresa.Catanese.Netherlands.Rome,Antonella.Folgori.Netherlands.Rome,Stefano.Colloca.Netherlands.Rome,Alfredo.Nicosia.Switzerland.Basel,Elisa.Scarselli.Netherlands.Rome"
11429,11429,2019,6,Nature communications,Publisher Correction: Contemporaneous 3D characterization of acute and chronic myocardial I/R injury and response,"Simon F.Merz.Netherlands.Essen,Sebastian.Korste.Netherlands.Essen,Lea.Bornemann.Netherlands.Essen,Lars.Michel.Netherlands.Essen,Pia.Stock.Netherlands.Essen,Anthony.Squire.Netherlands.Essen,Camille.Soun.Netherlands.Essen,Daniel R.Engel.Netherlands.Essen,Julia.Detzer.Germany.Bad Nauheim,Holger.Lrchner.Germany.Bad Nauheim,Dirk M.Hermann.Netherlands.Essen,Markus.Kamler.Netherlands.Essen,Joachim.Klode.Netherlands.Essen,Ulrike B.HendgenCotta.Netherlands.Essen,Tienush.Rassaf.Netherlands.Essen,Matthias.Gunzer.Netherlands.Essen,Matthias.Totzeck.Netherlands.Essen"
11430,11430,2019,6,Nature communications,Small-molecule targeting of MUSASHI RNA-binding activity in acute myeloid leukemia,"Gerard.Minuesa.United Kingdom.New York,Steven K.Albanese.United Kingdom.New York,Wei.Xie.United Kingdom.New York,Yaniv.Kazansky.United Kingdom.New York,Daniel.Worroll.United Kingdom.New York,Arthur.Chow.United Kingdom.New York,Alexandra.Schurer.United Kingdom.New York,SunMi.Park.United Kingdom.New York,Christina Z.Rotsides.United Kingdom.New York,James.Taggart.United Kingdom.New York,Andrea.Rizzi.United Kingdom.New York,Levi N.Naden.United Kingdom.New York,Timothy.Chou.United Kingdom.New York,Saroj.Gourkanti.United Kingdom.New York,Daniel.Cappel.Germany.Mannheim,Maria C.Passarelli.United Kingdom.New York,Lauren.Fairchild.United Kingdom.New York,Carolina.Adura.United Kingdom.New York,J Fraser.Glickman.United Kingdom.New York,Jessica.Schulman.United Kingdom.New York,Christopher.Famulare.United Kingdom.New York,Minal.Patel.United Kingdom.New York,Joseph K.Eibl.Spain.Canada,Gregory M.Ross.Spain.Canada,Shibani.Bhattacharya.United Kingdom.New York,Derek S.Tan.United Kingdom.New York,Christina S.Leslie.United Kingdom.New York,Thijs.Beuming.United Kingdom.New York,Dinshaw J.Patel.United Kingdom.New York,Yehuda.Goldgur.United Kingdom.New York,John D.Chodera.United Kingdom.New York,Michael G.Kharas.United Kingdom.New York"
11431,11431,2019,6,Nature communications,Mass cytometry reveals systemic and local immune signatures that distinguish inflammatory bowel diseases,"Samuel J S.Rubin.United Kingdom.Stanford,Lawrence.Bai.United Kingdom.Stanford,Yeneneh.Haileselassie.United Kingdom.Stanford,Gotzone.Garay.United Kingdom.Stanford,Chohee.Yun.United Kingdom.Stanford,Laren.Becker.United Kingdom.Stanford,Sarah E.Streett.United Kingdom.Stanford,Sidhartha R.Sinha.United Kingdom.Stanford,Aida.Habtezion.United Kingdom.Stanford"
11432,11432,2019,6,Nature communications,A bionic stretchable nanogenerator for underwater sensing and energy harvesting,"Yang.Zou.China.Beijing,Puchuan.Tan.China.Beijing,Bojing.Shi.China.Beijing,Han.Ouyang.China.Beijing,Dongjie.Jiang.China.Beijing,Zhuo.Liu.China.Beijing,Hu.Li.China.Beijing,Min.Yu.China.Foshan,Chan.Wang.China.Beijing,Xuecheng.Qu.China.Beijing,Luming.Zhao.China.Beijing,Yubo.Fan.China.Beijing,Zhong Lin.Wang.China.Beijing,Zhou.Li.China.Beijing"
11433,11433,2019,6,Nature communications,Sub-stoichiometric 2D covalent organic frameworks from tri- and tetratopic linkers,"Tanmay.Banerjee.Germany.Stuttgart,Frederik.Haase.Germany.Stuttgart,Stefan.Trenker.Germany.Munich,Bishnu P.Biswal.Germany.Stuttgart,Gkcen.Savasci.Germany.Stuttgart,Viola.Duppel.Germany.Stuttgart,Igor.Moudrakovski.Germany.Stuttgart,Christian.Ochsenfeld.Germany.Stuttgart,Bettina V.Lotsch.Germany.Stuttgart"
11434,11434,2019,6,Nature communications,SMPDL3b modulates insulin receptor signaling in diabetic kidney disease,"A.Mitrofanova.Colombia.Miami,S K.Mallela.Colombia.Miami,G M.Ducasa.Colombia.Miami,T H.Yoo.Colombia.Miami,E.RosenfeldGur.Israel.Rehovot,I D.Zelnik.Israel.Rehovot,J.Molina.Colombia.Miami,J.Varona Santos.Colombia.Miami,M.Ge.Colombia.Miami,A.Sloan.Colombia.Miami,J J.Kim.Colombia.Miami,C.Pedigo.Colombia.Miami,J.Bryn.Colombia.Miami,I.Volosenco.Colombia.Miami,C.Faul.Colombia.Miami,Y H.Zeidan.Colombia.Miami,C.Garcia Hernandez.Colombia.Miami,A J.Mendez.Colombia.Miami,I.Leibiger.Sweden.Stockholm,G W.Burke.Colombia.Miami,A H.Futerman.Israel.Rehovot,L.Barisoni.Colombia.Miami,Y.Ishimoto.Japan.Tokyo,R.Inagi.Japan.Tokyo,S.Merscher.Colombia.Miami,A.Fornoni.Colombia.Miami"
11435,11435,2019,6,Nature communications,PTPN21 and Hook3 relieve KIF1C autoinhibition and activate intracellular transport,"Nida.Siddiqui.Australia.Warwick,Alexander James.Zwetsloot.Australia.Warwick,Alice.Bachmann.Australia.Warwick,Daniel.Roth.Australia.Warwick,Hamdi.Hussain.Australia.Warwick,Jonathan.Brandt.Australia.Warwick,Irina.Kaverina.United States.Nashville,Anne.Straube.Australia.Warwick"
11436,11436,2019,6,Nature communications,A tectonically driven Ediacaran oxygenation event,"Joshua J.Williams.United Kingdom.Exeter,Benjamin J W.Mills.United Kingdom.Leeds,Timothy M.Lenton.United Kingdom.Exeter"
11437,11437,2019,6,PLoS biology,Neutrality in the Metaorganism,"Michael.Sieber.United States.Max,Luca.Pita.Germany.Kiel,Nancy.WeilandBruer.Germany.Kiel,Philipp.Dirksen.United States.Max,Jun.Wang.China.Beijing,Benedikt.Mortzfeld.Germany.Kiel,Sren.Franzenburg.Germany.Kiel,Ruth A.Schmitz.Germany.Kiel,John F.Baines.United States.Max,Sebastian.Fraune.Germany.Kiel,Ute.Hentschel.Germany.Kiel,Hinrich.Schulenburg.United States.Max,Thomas C G.Bosch.Germany.Kiel,Arne.Traulsen.United States.Max"
11438,11438,2019,6,PLoS biology,Complement alone drives efficacy of a chimeric antigonococcal monoclonal antibody,"Sunita.Gulati.United Kingdom.Worcester,Frank J.Beurskens.Netherlands.Utrecht,BartJan.de Kreuk.Netherlands.Utrecht,Marcel.Roza.Netherlands.Utrecht,Bo.Zheng.United Kingdom.Worcester,Rosane B.DeOliveira.United Kingdom.Worcester,Jutamas.Shaughnessy.United Kingdom.Worcester,Nancy A.Nowak.United Kingdom.Worcester,Ronald P.Taylor.South Africa.Virginia,Marina.Botto.United Kingdom.London,Xianbao.He.South Africa.Boston,Robin R.Ingalls.South Africa.Boston,Trent M.Woodruff.Australia.Brisbane,WenChao.Song.Netherlands.America,Janine.Schuurman.Netherlands.Utrecht,Peter A.Rice.United Kingdom.Worcester,Sanjay.Ram.United Kingdom.Worcester"
11439,11439,2019,6,PLoS biology,Scientific Community Image Forum: A discussion forum for scientific image software,"Curtis T.Rueden.Netherlands.America,Jeanelle.Ackerman.Australia.Cambridge,Ellen T.Arena.Netherlands.America,Jan.Eglinger.Switzerland.Basel,Beth A.Cimini.Australia.Cambridge,Allen.Goodman.Australia.Cambridge,Anne E.Carpenter.Australia.Cambridge,Kevin W.Eliceiri.Netherlands.America"
11440,11440,2019,6,PLoS computational biology,Modeling metabolic networks of individual bacterial agents in heterogeneous and dynamic soil habitats (IndiMeSH),"Benedict.Borer.Switzerland.Zurich,Meri.Ataman.Switzerland.Lausanne,Vassily.Hatzimanikatis.Switzerland.Lausanne,Dani.Or.Switzerland.Zurich"
11441,11441,2019,6,PLoS genetics,Hepatitis C virus leaves an epigenetic signature post cure of infection by direct-acting antivirals,"Shira.Perez.Israel.Safed,Antony.Kaspi.Australia.Melbourne,Tom.Domovitz.Israel.Safed,Ateret.Davidovich.Israel.Safed,Anat.LaviItzkovitz.Israel.Safed,Tomer.Meirson.Israel.Safed,Jacinta.Alison Holmes.South Africa.Boston,ChiaYen.Dai.China.Taiwan,ChungFeng.Huang.China.Taiwan,Raymond T.Chung.South Africa.Boston,Assy.Nimer.Israel.Safed,Assam.ElOsta.Australia.Melbourne,Gur.Yaari.None.None,Salomon M.Stemmer.Israel.Tel Aviv,MingLung.Yu.China.Taiwan,Izhak.Haviv.Israel.Safed,Meital.GalTanamy.Israel.Safed"
11442,11442,2019,6,PLoS neglected tropical diseases,"Identification of positively selected genes in human pathogenic treponemes: Syphilis-, yaws-, and bejel-causing strains differ in sets of genes showing adaptive evolution","Denisa.Madrnkov.Czechia.Brno,Lenka.Mikalov.Czechia.Brno,Michal.Strouhal.Czechia.Brno,imon.Vadjk.Czechia.Brno,Ivana.Kuklov.Czechia.Prague,Petra.Pospilov.Czechia.Brno,Lenka.Krbkov.Czechia.Brno,Pavlna.Koov.Czechia.Brno,Ivo.Provaznk.Czechia.Brno,David.majs.Czechia.Brno"
11443,11443,2019,6,PLoS neglected tropical diseases,A biosafety level-2 dose-dependent lethal mouse model of spotted fever rickettsiosis: Rickettsia parkeri Atlantic Rainforest strain,"Andrs F.Londoo.Netherlands.America,Nicole L.Mendell.Netherlands.America,David H.Walker.Netherlands.America,Donald H.Bouyer.Netherlands.America"
11444,11444,2019,6,PLoS neglected tropical diseases,"Comparative performance of lateral flow immunochromatography, iELISA and Rose Bengal tests for the diagnosis of cattle, sheep, goat and swine brucellosis","Amahyel M.Gusi.None.None,Wilson J.Bertu.None.None,M.Jess de Miguel.Spain.Zaragoza,Luca.DiestePrez.Spain.Zaragoza,Henk L.Smits.Netherlands.Amsterdam,Reuben A.Ocholi.None.None,Jos M.Blasco.Spain.Zaragoza,Ignacio.Moriyn.Spain.Pamplona,Pilar M.Muoz.Spain.Zaragoza"
11445,11445,2019,6,PLoS neglected tropical diseases,Potential animal reservoirs (dogs and bats) of human visceral leishmaniasis due to Leishmania infantum in French Guiana,"Hacne.Medkour.France.Marseille,Bernard.Davoust.France.Marseille,Franois.Dulieu.France.Suippes,Laurent.Maurizi.France.Metz,Thierry.Lamour.French Guiana.Cayenne,JeanLou.Mari.France.Marseille,Oleg.Mediannikov.France.Marseille"
11446,11446,2019,6,PLoS neglected tropical diseases,Amazonian Phlebovirus (Bunyaviridae) potentiates the infection of Leishmania (Leishmania) amazonensis: Role of the PKR/IFN1/IL-10 axis,"Carolina Torturella.Rath.Greece.Rio,Laila Castro.Schnellrath.Greece.Rio,Clarissa R.Damaso.Greece.Rio,Luciana Barros.de Arruda.Greece.Rio,Pedro Fernando da Costa.Vasconcelos.Brazil.Ananindeua,Claudia.Gomes.Brazil.São Paulo,Marcia Dalastra.Laurenti.Brazil.São Paulo,Teresa Cristina.Calegari Silva.Greece.Rio,islan de Carvalho.Vivarini.Greece.Rio,Nicolas.Fasel.Switzerland.Lausanne,Renata Meirelles Santos.Pereira.Greece.Rio,Ulisses Gazos.Lopes.Greece.Rio"
11447,11447,2019,6,PLoS pathogens,Host-specialized fibrinogen-binding by a bacterial surface protein promotes biofilm formation and innate immune evasion,"Amy C.Pickering.United Kingdom.Edinburgh,Pauline.Vitry.United States.Belgium,Valeriia.Prystopiuk.United States.Belgium,Brandon.Garcia.Ukraine.Brody,Magnus.Hk.United Kingdom.Houston,Jeffrey.Schoenebeck.United Kingdom.Edinburgh,Joan A.Geoghegan.Belarus.Dublin,Yves F.Dufrne.United States.Belgium,J Ross.Fitzgerald.United Kingdom.Edinburgh"
11448,11448,2019,6,PLoS pathogens,Correction: Additive Function of Vibrio vulnificus MARTX Vv and VvhA Cytolysins Promotes Rapid Growth and Epithelial Tissue Necrosis During Intestinal Infection,"HeeGon.Jeong.None.None,Karla J F.Satchell.None.None"
11449,11449,2019,6,PLoS pathogens,Structural mechanism for guanylate-binding proteins (GBPs) targeting by the Shigella E3 ligase IpaH9.8,"Chenggong.Ji.China.Beijing,Shuo.Du.China.Beijing,Peng.Li.China.Beijing,Qinyu.Zhu.China.Beijing,Xiaoke.Yang.China.Beijing,Chunhong.Long.China.Beijing,Jin.Yu.China.Beijing,Feng.Shao.China.Beijing,Junyu.Xiao.China.Beijing"
11450,11450,2019,6,Science advances,Structure of the saxiphilin:saxitoxin (STX) complex reveals a convergent molecular recognition strategy for paralytic toxins,"TienJui.Yen.Brazil.California,Marco.Lolicato.Brazil.California,Rhiannon.ThomasTran.United Kingdom.Stanford,J.Du Bois.United Kingdom.Stanford,Daniel L.Minor.Brazil.California"
11451,11451,2019,6,Science advances,Archaea dominate oxic subseafloor communities over multimillion-year time scales,"Aurle.Vuillemin.Germany.Munich,Scott D.Wankel.United States.Woods Hole,mer K.Coskun.Germany.Munich,Tobias.Magritsch.Germany.Munich,Sergio.Vargas.Germany.Munich,Emily R.Estes.United Kingdom.Lewes,Arthur J.Spivack.United States.University,David C.Smith.United States.University,Robert.Pockalny.United States.University,Richard W.Murray.South Africa.Boston,Steven.DHondt.United States.University,William D.Orsi.Germany.Munich"
11452,11452,2019,6,Science advances,Gregarious suspension feeding in a modular Ediacaran organism,"Brandt M.Gibson.United States.Nashville,Imran A.Rahman.New Zealand.Oxford,Katie M.Maloney.Spain.Canada,Rachel A.Racicot.United States.Nashville,Helke.Mocke.Namibia.Windhoek,Marc.Laflamme.Spain.Canada,Simon A F.Darroch.United States.Nashville"
11453,11453,2019,6,Science advances,Sortilin gates neurotensin and BDNF signaling to control peripheral neuropathic pain,"Mette.Richner.Australia.Denmark,Lone T.Pallesen.Australia.Denmark,Maj.Ulrichsen.Australia.Denmark,Ebbe T.Poulsen.Australia.Denmark,Thomas H.Holm.Australia.Denmark,Hande.Login.Australia.Denmark,Annie.Castonguay.Spain.Canada,LouisEtienne.Lorenzo.Spain.Canada,Ndia P.Gonalves.Australia.Denmark,Olav M.Andersen.Australia.Denmark,Karin.LykkeHartmann.Australia.Denmark,Jan J.Enghild.Australia.Denmark,Lars C B.Rnn.Australia.Denmark,Ibrahim J.Malik.Australia.Denmark,Yves.De Koninck.Spain.Canada,Ole J.Bjerrum.Australia.Denmark,Christian B.Vgter.Australia.Denmark,Anders.Nykjr.Australia.Denmark"
11454,11454,2019,6,Science advances,Single-cell imaging and characterization of <i>Escherichia coli</i> persister cells to ofloxacin in exponential cultures,"Frdric.Goormaghtigh.Belgium.Gosselies,Laurence.Van Melderen.Belgium.Gosselies"
11455,11455,2019,6,Science advances,Contribution of the Greenland Ice Sheet to sea level over the next millennium,"Andy.Aschwanden.United States.University,Mark A.Fahnestock.United States.University,Martin.Truffer.United States.University,Douglas J.Brinkerhoff.United States.University,Regine.Hock.United States.University,Constantine.Khroulev.United States.University,Ruth.Mottram.Australia.Denmark,S Abbas.Khan.Australia.Denmark"
11456,11456,2019,6,Science advances,AFM-STED correlative nanoscopy reveals a dark side in fluorescence microscopy imaging,"Michela.Cosentino.United States.Italy,Claudio.Canale.United States.Italy,Paolo.Bianchini.United States.Italy,Alberto.Diaspro.United States.Italy"
11457,11457,2019,6,Science advances,Metals likely promoted protometabolism in early ocean alkaline hydrothermal systems,"Norio.Kitadai.Japan.Yokosuka,Ryuhei.Nakamura.Japan.Tokyo,Masahiro.Yamamoto.Japan.Yokosuka,Ken.Takai.Japan.Yokosuka,Naohiro.Yoshida.Japan.Tokyo,Yoshi.Oono.United States.University"
11458,11458,2019,6,Science advances,Acceleration of ice loss across the Himalayas over the past 40 years,"J M.Maurer.United States.Palisades,J M.Schaefer.United States.Palisades,S.Rupper.United States.University,A.Corley.United States.Palisades"
11459,11459,2019,6,Science advances,Defaunation precipitates the extinction of evolutionarily distinct interactions in the Anthropocene,"Carine.Emer.United States.Brazil,Mauro.Galetti.United States.Brazil,Marco A.Pizo.United States.Brazil,Pedro.Jordano.None.None,Miguel.Verd.Uruguay.Centro"
11460,11460,2019,6,Science advances,Simulating the sensitivity of evapotranspiration and streamflow to large-scale groundwater depletion,"Laura E.Condon.Argentina.Arizona,Reed M.Maxwell.Ireland.Golden"
11461,11461,2019,6,Science advances,Epithelial-type systemic breast carcinoma cells with a restricted mesenchymal transition are a major source of metastasis,"Xiao.Liu.Germany.Munich,Junjian.Li.China.Shanghai,Bruno Loureiro.Cadilha.Germany.Munich,Anamarija.Markota.Germany.Munich,Cornelia.Voigt.Germany.Munich,Zhe.Huang.Germany.Munich,Peter P.Lin.Venezuela, Bolivarian Republic of.San Diego,Daisy D.Wang.Venezuela, Bolivarian Republic of.San Diego,Juncheng.Dai.Mexico.China,Gisela.Kranz.Germany.Munich,Anna.Krandick.Germany.Munich,Darko.Libl.Germany.Munich,Horst.Zitzelsberger.None.None,Isabella.Zagorski.None.None,Herbert.Braselmann.None.None,Min.Pan.Germany.Munich,Sibo.Zhu.China.Shanghai,Yuanchi.Huang.Germany.Munich,Sebastian.Niedermeyer.Germany.Munich,Christoph A.Reichel.Germany.Munich,Bernd.Uhl.Germany.Munich,Daria.Briukhovetska.Germany.Munich,Javier.Surez.Germany.Munich,Sebastian.Kobold.Germany.Munich,Olivier.Gires.Germany.Munich,Hongxia.Wang.China.Shanghai"
11462,11462,2019,6,Science advances,Reciprocal regulation of TORC signaling and tRNA modifications by Elongator enforces nutrient-dependent cell fate,"Julie.Candiracci.Belgium.Namur,Valerie.Migeot.Belgium.Namur,YokHian.Chionh.Singapore.Singapore,Fanelie.Bauer.Belgium.Namur,Thomas.Brochier.Belgium.Namur,Brandon.Russell.Australia.Cambridge,Kazuhiro.Shiozaki.Japan.Ikoma,Peter.Dedon.Singapore.Singapore,Damien.Hermand.Belgium.Namur"
11463,11463,2019,6,Science advances,Adaptive switch to sexually dimorphic movements by partner-seeking termites,"Nobuaki.Mizumoto.None.None,Shigeto.Dobata.None.None"
11464,11464,2019,6,Science advances,Biophysical basis underlying dynamic Lck activation visualized by ZapLck FRET biosensor,"Rongxue.Wan.Mexico.China,Jenny.Wu.Brazil.California,Mingxing.Ouyang.Brazil.California,Lei.Lei.Brazil.California,Jiaming.Wei.Brazil.California,Qin.Peng.Brazil.California,Reed.Harrison.Brazil.California,Yiqian.Wu.Brazil.California,Binbin.Cheng.Brazil.California,Kaitao.Li.United States.Atlanta,Cheng.Zhu.United States.Atlanta,Liling.Tang.Mexico.China,Yingxiao.Wang.Brazil.California,Shaoying.Lu.Brazil.California"
11465,11465,2019,6,Science robotics,Effortless creation of safe robots from modules through self-programming and self-verification,"M.Althoff.Germany.Munich,A.Giusti.Germany.Munich,S B.Liu.Germany.Munich,A.Pereira.Germany.Munich"
11466,11466,2019,6,Science translational medicine,A Mucin 16 bispecific T cell-engaging antibody for the treatment of ovarian cancer,"Alison.Crawford.United States.Tarrytown,Lauric.Haber.United States.Tarrytown,Marcus P.Kelly.United States.Tarrytown,Kristin.Vazzana.United States.Tarrytown,Lauren.Canova.United States.Tarrytown,Priyanka.Ram.United States.Tarrytown,Arpita.Pawashe.United States.Tarrytown,Jennifer.Finney.United States.Tarrytown,Sumreen.Jalal.United States.Tarrytown,Danica.Chiu.United States.Tarrytown,Curtis A.Colleton.United States.Tarrytown,Elena.Garnova.United States.Tarrytown,Sosina.Makonnen.United States.Tarrytown,Carlos.Hickey.United States.Tarrytown,Pamela.Krueger.United States.Tarrytown,Frank.DelFino.United States.Tarrytown,Terra.Potocky.United States.Tarrytown,Jessica.Kuhnert.United States.Tarrytown,Stephen.Godin.United States.Tarrytown,Marc W.Retter.United States.Tarrytown,Paurene.Duramad.United States.Tarrytown,Douglas.MacDonald.United States.Tarrytown,William C.Olson.United States.Tarrytown,Jeanette.Fairhurst.United States.Tarrytown,Tammy.Huang.United States.Tarrytown,Joel.Martin.United States.Tarrytown,John C.Lin.United States.Tarrytown,Eric.Smith.United States.Tarrytown,Gavin.Thurston.United States.Tarrytown,Jessica R.Kirshner.United States.Tarrytown"
11467,11467,2019,6,Science translational medicine,Targeting pancreatic islet PTP1B improves islet graft revascularization and transplant outcomes,"Hugo.Figueiredo.Philippines.Barcelona,Ana Lucia C.Figueroa.Philippines.Barcelona,Ainhoa.Garcia.Philippines.Barcelona,Rebeca.FernandezRuiz.Philippines.Barcelona,Christophe.Broca.None.None,Anne.Wojtusciszyn.None.None,Rita.Malpique.Philippines.Barcelona,Rosa.Gasa.Philippines.Barcelona,Ramon.Gomis.Philippines.Barcelona"
