,Unnamed: 0,pub_year,pub_month,journal_name,paper_title,author
554,554,2020,1,Nature,A developmental landscape of 3D-cultured human pre-gastrulation embryos,"Lifeng$Xiang$Yunnan Key Laboratory of Primate Biomedical Research, Institute of Primate Translational Medicine, Kunming University of Science and Technology, Kunming, China.#Yu$Yin$Yunnan Key Laboratory of Primate Biomedical Research, Institute of Primate Translational Medicine, Kunming University of Science and Technology, Kunming, China.#Yun$Zheng$Yunnan Key Laboratory of Primate Biomedical Research, Institute of Primate Translational Medicine, Kunming University of Science and Technology, Kunming, China.#Yanping$Ma$Department of Reproductive Medicine, The First People's Hospital of Yunnan Province, Kunming, China.#Yonggang$Li$Department of Reproductive Medicine, The First People's Hospital of Yunnan Province, Kunming, China.#Zhigang$Zhao$Yunnan Key Laboratory of Primate Biomedical Research, Institute of Primate Translational Medicine, Kunming University of Science and Technology, Kunming, China.#Junqiang$Guo$Yunnan Key Laboratory of Primate Biomedical Research, Institute of Primate Translational Medicine, Kunming University of Science and Technology, Kunming, China.#Zongyong$Ai$Yunnan Key Laboratory of Primate Biomedical Research, Institute of Primate Translational Medicine, Kunming University of Science and Technology, Kunming, China.#Yuyu$Niu$Yunnan Key Laboratory of Primate Biomedical Research, Institute of Primate Translational Medicine, Kunming University of Science and Technology, Kunming, China.#Kui$Duan$Yunnan Key Laboratory of Primate Biomedical Research, Institute of Primate Translational Medicine, Kunming University of Science and Technology, Kunming, China.#Jingjing$He$Yunnan Key Laboratory of Primate Biomedical Research, Institute of Primate Translational Medicine, Kunming University of Science and Technology, Kunming, China.#Shuchao$Ren$Yunnan Key Laboratory of Primate Biomedical Research, Institute of Primate Translational Medicine, Kunming University of Science and Technology, Kunming, China.#Dan$Wu$Yunnan Key Laboratory of Primate Biomedical Research, Institute of Primate Translational Medicine, Kunming University of Science and Technology, Kunming, China.#Yun$Bai$Department of Reproductive Medicine, The First People's Hospital of Yunnan Province, Kunming, China.#Zhouchun$Shang$BGI-Shenzhen, Shenzhen, China.#Xi$Dai$BGI-Shenzhen, Shenzhen, China.#Weizhi$Ji$Yunnan Key Laboratory of Primate Biomedical Research, Institute of Primate Translational Medicine, Kunming University of Science and Technology, Kunming, China. wji@lpbr.cn.#Tianqing$Li$Yunnan Key Laboratory of Primate Biomedical Research, Institute of Primate Translational Medicine, Kunming University of Science and Technology, Kunming, China. litq@lpbr.cn."
555,555,2020,1,Nature,HBO1 is required for the maintenance of leukaemia stem cells,"Laura$MacPherson$Peter MacCallum Cancer Centre, Melbourne, Victoria, Australia.#Juliana$Anokye$Peter MacCallum Cancer Centre, Melbourne, Victoria, Australia.#Miriam M$Yeung$Peter MacCallum Cancer Centre, Melbourne, Victoria, Australia.#Enid Y N$Lam$Peter MacCallum Cancer Centre, Melbourne, Victoria, Australia.#YihChih$Chan$Peter MacCallum Cancer Centre, Melbourne, Victoria, Australia.#ChenFang$Weng$Peter MacCallum Cancer Centre, Melbourne, Victoria, Australia.#Paul$Yeh$Peter MacCallum Cancer Centre, Melbourne, Victoria, Australia.#Kathy$Knezevic$Peter MacCallum Cancer Centre, Melbourne, Victoria, Australia.#Miriam S$Butler$Peter MacCallum Cancer Centre, Melbourne, Victoria, Australia.#Annabelle$Hoegl$Department of Proteomics, The Novo Nordisk Foundation Center for Protein Research, Faculty of Health and Medical Sciences, University of Copenhagen, Copenhagen, Denmark.#KahLok$Chan$Peter MacCallum Cancer Centre, Melbourne, Victoria, Australia.#Marian L$Burr$Peter MacCallum Cancer Centre, Melbourne, Victoria, Australia.#Linden J$Gearing$The Walter and Eliza Hall Institute of Medical Research, Melbourne, Victoria, Australia.#Tracy$Willson$The Walter and Eliza Hall Institute of Medical Research, Melbourne, Victoria, Australia.#Joy$Liu$The Walter and Eliza Hall Institute of Medical Research, Melbourne, Victoria, Australia.#Jarny$Choi$The Walter and Eliza Hall Institute of Medical Research, Melbourne, Victoria, Australia.#Yuqing$Yang$The Walter and Eliza Hall Institute of Medical Research, Melbourne, Victoria, Australia.#Rebecca A$Bilardi$The Walter and Eliza Hall Institute of Medical Research, Melbourne, Victoria, Australia.#Hendrik$Falk$The Walter and Eliza Hall Institute of Medical Research, Melbourne, Victoria, Australia.#Nghi$Nguyen$Medicinal Chemistry Theme, Monash Institute of Pharmaceutical Sciences, Monash University, Melbourne, Victoria, Australia.#Paul A$Stupple$Cancer Therapeutics CRC, Melbourne, Victoria, Australia.#Thomas S$Peat$Cancer Therapeutics CRC, Melbourne, Victoria, Australia.#Ming$Zhang$The Walter and Eliza Hall Institute of Medical Research, Melbourne, Victoria, Australia.#Melanie$de Silva$The Walter and Eliza Hall Institute of Medical Research, Melbourne, Victoria, Australia.#Catalina$CarrascoPozo$Cancer Therapeutics CRC, Melbourne, Victoria, Australia.#Vicky M$Avery$Cancer Therapeutics CRC, Melbourne, Victoria, Australia.#Poh Sim$Khoo$Cancer Therapeutics CRC, Melbourne, Victoria, Australia.#Olan$Dolezal$Cancer Therapeutics CRC, Melbourne, Victoria, Australia.#Matthew L$Dennis$Cancer Therapeutics CRC, Melbourne, Victoria, Australia.#Stewart$Nuttall$Cancer Therapeutics CRC, Melbourne, Victoria, Australia.#Regina$Surjadi$Cancer Therapeutics CRC, Melbourne, Victoria, Australia.#Janet$Newman$Cancer Therapeutics CRC, Melbourne, Victoria, Australia.#Bin$Ren$Cancer Therapeutics CRC, Melbourne, Victoria, Australia.#David J$Leaver$Medicinal Chemistry Theme, Monash Institute of Pharmaceutical Sciences, Monash University, Melbourne, Victoria, Australia.#Yuxin$Sun$Medicinal Chemistry Theme, Monash Institute of Pharmaceutical Sciences, Monash University, Melbourne, Victoria, Australia.#Jonathan B$Baell$Medicinal Chemistry Theme, Monash Institute of Pharmaceutical Sciences, Monash University, Melbourne, Victoria, Australia.#Oliver$Dovey$Wellcome-MRC Cambridge Stem Cell Institute, Department of Haematology, University of Cambridge, Cambridge, UK.#George S$Vassiliou$Wellcome-MRC Cambridge Stem Cell Institute, Department of Haematology, University of Cambridge, Cambridge, UK.#Florian$Grebien$Institute for Medical Biochemistry, University of Veterinary Medicine Vienna, Vienna, Austria.#SarahJane$Dawson$Peter MacCallum Cancer Centre, Melbourne, Victoria, Australia.#Ian P$Street$The Walter and Eliza Hall Institute of Medical Research, Melbourne, Victoria, Australia.#Brendon J$Monahan$The Walter and Eliza Hall Institute of Medical Research, Melbourne, Victoria, Australia.#Christopher J$Burns$The Walter and Eliza Hall Institute of Medical Research, Melbourne, Victoria, Australia.#Chunaram$Choudhary$Department of Proteomics, The Novo Nordisk Foundation Center for Protein Research, Faculty of Health and Medical Sciences, University of Copenhagen, Copenhagen, Denmark.#Marnie E$Blewitt$The Walter and Eliza Hall Institute of Medical Research, Melbourne, Victoria, Australia.#Anne K$Voss$The Walter and Eliza Hall Institute of Medical Research, Melbourne, Victoria, Australia.#Tim$Thomas$The Walter and Eliza Hall Institute of Medical Research, Melbourne, Victoria, Australia.#Mark A$Dawson$Peter MacCallum Cancer Centre, Melbourne, Victoria, Australia. Mark.Dawson@petermac.org."
556,556,2020,1,Nature,Mutations that prevent caspase cleavage of RIPK1 cause autoinflammatory disease,"Najoua$Lalaoui$The Walter and Eliza Hall Institute, Parkville, Victoria, Australia. lalaoui@wehi.edu.au.#Steven E$Boyden$Inflammatory Disease Section, National Human Genome Research Institute, National Institutes of Health, Bethesda, MD, USA. steven.boyden@genetics.utah.edu.#Hirotsugu$Oda$Inflammatory Disease Section, National Human Genome Research Institute, National Institutes of Health, Bethesda, MD, USA.#Geryl M$Wood$Inflammatory Disease Section, National Human Genome Research Institute, National Institutes of Health, Bethesda, MD, USA.#Deborah L$Stone$Inflammatory Disease Section, National Human Genome Research Institute, National Institutes of Health, Bethesda, MD, USA.#Diep$Chau$The Walter and Eliza Hall Institute, Parkville, Victoria, Australia.#Lin$Liu$The Walter and Eliza Hall Institute, Parkville, Victoria, Australia.#Monique$Stoffels$Inflammatory Disease Section, National Human Genome Research Institute, National Institutes of Health, Bethesda, MD, USA.#Tobias$Kratina$The Walter and Eliza Hall Institute, Parkville, Victoria, Australia.#Kate E$Lawlor$Centre for Innate Immunity and Infectious Diseases, Hudson Institute of Medical Research, Clayton, Victoria, Australia.#Kristien J M$Zaal$Light Imaging Section, Office of Science and Technology, National Institute of Arthritis and Musculoskeletal and Skin Diseases, National Institutes of Health, Bethesda, MD, USA.#Patrycja M$Hoffmann$Inflammatory Disease Section, National Human Genome Research Institute, National Institutes of Health, Bethesda, MD, USA.#Nima$Etemadi$The Walter and Eliza Hall Institute, Parkville, Victoria, Australia.#Kristy$ShieldArtin$The Walter and Eliza Hall Institute, Parkville, Victoria, Australia.#Christine$Biben$The Walter and Eliza Hall Institute, Parkville, Victoria, Australia.#Wanxia Li$Tsai$Translational Immunology Section, National Institute of Arthritis and Musculoskeletal and Skin Diseases, National Institutes of Health, Bethesda, MD, USA.#Mary D$Blake$Translational Immunology Section, National Institute of Arthritis and Musculoskeletal and Skin Diseases, National Institutes of Health, Bethesda, MD, USA.#Hye Sun$Kuehn$Department of Laboratory Medicine, Clinical Center, National Institutes of Health, Bethesda, MD, USA.#Dan$Yang$Translational Vascular Medicine Branch, National Heart, Lung, and Blood Institute, National Institutes of Health, Bethesda, MD, USA.#Holly$Anderton$The Walter and Eliza Hall Institute, Parkville, Victoria, Australia.#Natasha$Silke$The Walter and Eliza Hall Institute, Parkville, Victoria, Australia.#Laurens$Wachsmuth$Institute for Genetics & Cologne Excellence Cluster on Cellular Stress Responses in Aging-Associated Diseases (CECAD), University of Cologne, Cologne, Germany.#Lixin$Zheng$Molecular Development of the Immune System Section, Laboratory of Immune System Biology; Clinical Genomics Program, National Institute of Allergy and Infectious Diseases, National Institutes of Health, Bethesda, MD, USA.#Natalia Sampaio$Moura$Inflammatory Disease Section, National Human Genome Research Institute, National Institutes of Health, Bethesda, MD, USA.#David B$Beck$Inflammatory Disease Section, National Human Genome Research Institute, National Institutes of Health, Bethesda, MD, USA.#Gustavo$GutierrezCruz$Laboratory of Muscle Stem Cells and Gene Regulation, National Institute of Arthritis and Musculoskeletal and Skin Diseases, National Institutes of Health, Bethesda, MD, USA.#Amanda K$Ombrello$Inflammatory Disease Section, National Human Genome Research Institute, National Institutes of Health, Bethesda, MD, USA.#Gineth P$PintoPatarroyo$Inflammatory Disease Section, National Human Genome Research Institute, National Institutes of Health, Bethesda, MD, USA.#Andrew J$Kueh$The Walter and Eliza Hall Institute, Parkville, Victoria, Australia.#Marco J$Herold$The Walter and Eliza Hall Institute, Parkville, Victoria, Australia.#Cathrine$Hall$The Walter and Eliza Hall Institute, Parkville, Victoria, Australia.#Hongying$Wang$Inflammatory Disease Section, National Human Genome Research Institute, National Institutes of Health, Bethesda, MD, USA.#Jae Jin$Chae$Inflammatory Disease Section, National Human Genome Research Institute, National Institutes of Health, Bethesda, MD, USA.#Natalia I$Dmitrieva$Translational Vascular Medicine Branch, National Heart, Lung, and Blood Institute, National Institutes of Health, Bethesda, MD, USA.#Mark$McKenzie$The Walter and Eliza Hall Institute, Parkville, Victoria, Australia.#Amanda$Light$The Walter and Eliza Hall Institute, Parkville, Victoria, Australia.#Beverly K$Barham$Inflammatory Disease Section, National Human Genome Research Institute, National Institutes of Health, Bethesda, MD, USA.#Anne$Jones$Inflammatory Disease Section, National Human Genome Research Institute, National Institutes of Health, Bethesda, MD, USA.#Tina M$Romeo$Inflammatory Disease Section, National Human Genome Research Institute, National Institutes of Health, Bethesda, MD, USA.#Qing$Zhou$Inflammatory Disease Section, National Human Genome Research Institute, National Institutes of Health, Bethesda, MD, USA.#Ivona$Aksentijevich$Inflammatory Disease Section, National Human Genome Research Institute, National Institutes of Health, Bethesda, MD, USA.#James C$Mullikin$NIH Intramural Sequencing Center, National Human Genome Research Institute, National Institutes of Health, Bethesda, MD, USA.#Andrew J$Gross$Division of Rheumatology, Department of Medicine, University of California San Francisco, San Francisco, CA, USA.#Anthony K$Shum$Division of Pulmonary and Critical Care, Department of Medicine, University of California San Francisco, San Francisco, CA, USA.#Edwin D$Hawkins$The Walter and Eliza Hall Institute, Parkville, Victoria, Australia.#Seth L$Masters$The Walter and Eliza Hall Institute, Parkville, Victoria, Australia.#Michael J$Lenardo$Molecular Development of the Immune System Section, Laboratory of Immune System Biology; Clinical Genomics Program, National Institute of Allergy and Infectious Diseases, National Institutes of Health, Bethesda, MD, USA.#Manfred$Boehm$Translational Vascular Medicine Branch, National Heart, Lung, and Blood Institute, National Institutes of Health, Bethesda, MD, USA.#Sergio D$Rosenzweig$Department of Laboratory Medicine, Clinical Center, National Institutes of Health, Bethesda, MD, USA.#Manolis$Pasparakis$Institute for Genetics & Cologne Excellence Cluster on Cellular Stress Responses in Aging-Associated Diseases (CECAD), University of Cologne, Cologne, Germany.#Anne K$Voss$The Walter and Eliza Hall Institute, Parkville, Victoria, Australia.#Massimo$Gadina$Translational Immunology Section, National Institute of Arthritis and Musculoskeletal and Skin Diseases, National Institutes of Health, Bethesda, MD, USA.#Daniel L$Kastner$Inflammatory Disease Section, National Human Genome Research Institute, National Institutes of Health, Bethesda, MD, USA. kastnerd@mail.nih.gov.#John$Silke$The Walter and Eliza Hall Institute, Parkville, Victoria, Australia. silke@wehi.edu.au."
557,557,2020,1,Nature,A dominant autoinflammatory disease caused by non-cleavable variants of RIPK1,"Panfeng$Tao$The MOE Key Laboratory of Biosystems Homeostasis & Protection, Life Sciences Institute, Zhejiang University, Hangzhou, China.#Jinqiao$Sun$Department of Clinical Immunology, Children's Hospital of Fudan University, Shanghai, China.#Zheming$Wu$Interdisciplinary Research Center on Biology and Chemistry, Shanghai Institute of Organic Chemistry, Chinese Academy of Sciences, Shanghai, China.#Shihao$Wang$The MOE Key Laboratory of Biosystems Homeostasis & Protection, Life Sciences Institute, Zhejiang University, Hangzhou, China.#Jun$Wang$The MOE Key Laboratory of Biosystems Homeostasis & Protection, Life Sciences Institute, Zhejiang University, Hangzhou, China.#Wanjin$Li$Department of Cell Biology, Harvard Medical School, Boston, MA, USA.#Heling$Pan$Interdisciplinary Research Center on Biology and Chemistry, Shanghai Institute of Organic Chemistry, Chinese Academy of Sciences, Shanghai, China.#Renkui$Bai$GeneDx, Gaithersburg, MD, USA.#Jiahui$Zhang$The MOE Key Laboratory of Biosystems Homeostasis & Protection, Life Sciences Institute, Zhejiang University, Hangzhou, China.#Ying$Wang$Department of Clinical Immunology, Children's Hospital of Fudan University, Shanghai, China.#Pui Y$Lee$Division of Immunology, Boston Children's Hospital, Boston, MA, USA.#Wenjing$Ying$Department of Clinical Immunology, Children's Hospital of Fudan University, Shanghai, China.#Qinhua$Zhou$Department of Clinical Immunology, Children's Hospital of Fudan University, Shanghai, China.#Jia$Hou$Department of Clinical Immunology, Children's Hospital of Fudan University, Shanghai, China.#Wenjie$Wang$Department of Clinical Immunology, Children's Hospital of Fudan University, Shanghai, China.#Bijun$Sun$Department of Clinical Immunology, Children's Hospital of Fudan University, Shanghai, China.#Mi$Yang$Department of Clinical Immunology, Children's Hospital of Fudan University, Shanghai, China.#Danru$Liu$Department of Clinical Immunology, Children's Hospital of Fudan University, Shanghai, China.#Ran$Fang$The MOE Key Laboratory of Biosystems Homeostasis & Protection, Life Sciences Institute, Zhejiang University, Hangzhou, China.#Huan$Han$The MOE Key Laboratory of Biosystems Homeostasis & Protection, Life Sciences Institute, Zhejiang University, Hangzhou, China.#Zhaohui$Yang$The MOE Key Laboratory of Biosystems Homeostasis & Protection, Life Sciences Institute, Zhejiang University, Hangzhou, China.#Xin$Huang$Interdisciplinary Research Center on Biology and Chemistry, Shanghai Institute of Organic Chemistry, Chinese Academy of Sciences, Shanghai, China.#Haibo$Li$Ningbo Women and Children's Hospital, Ningbo, China.#Natalie$Deuitch$Department of Human Genetics, Stanford University School of Medicine, Stanford, CA, USA.#Yuan$Zhang$Laboratory of Allergic Diseases, National Institute of Allergy and Infectious Diseases, National Institutes of Health, Bethesda, MD, USA.#Dilan$Dissanayake$Division of Rheumatology, Department of Paediatrics, The Hospital for Sick Children and the University of Toronto, Toronto, Ontario, Canada.#Katrina$Haude$GeneDx, Gaithersburg, MD, USA.#Kirsty$McWalter$GeneDx, Gaithersburg, MD, USA.#Chelsea$Roadhouse$Department of Pediatrics, McMaster Children's Hospital, Hamilton, Ontario, Canada.#Jennifer J$MacKenzie$Department of Pediatrics, McMaster Children's Hospital, Hamilton, Ontario, Canada.#Ronald M$Laxer$Division of Rheumatology, Departments of Paediatrics and Medicine, The Hospital for Sick Children and the University of Toronto, Toronto, Ontario, Canada.#Ivona$Aksentijevich$Inflammatory Disease Section, National Human Genome Research Institute, National Institutes of Health, Bethesda, MD, USA.#Xiaomin$Yu$The MOE Key Laboratory of Biosystems Homeostasis & Protection, Life Sciences Institute, Zhejiang University, Hangzhou, China. yuxiaomin78@gmail.com.#Xiaochuan$Wang$Department of Clinical Immunology, Children's Hospital of Fudan University, Shanghai, China. xchwang@shmu.edu.cn.#Junying$Yuan$Department of Cell Biology, Harvard Medical School, Boston, MA, USA. junying_yuan@hms.harvard.edu.#Qing$Zhou$The MOE Key Laboratory of Biosystems Homeostasis & Protection, Life Sciences Institute, Zhejiang University, Hangzhou, China. zhouq2@zju.edu.cn."
558,558,2020,1,Nature,Lactonization as a general route to β-C(sp<sup>3</sup>)-H functionalization,"Zhe$Zhuang$Department of Chemistry, The Scripps Research Institute, La Jolla, CA, USA.#JinQuan$Yu$Department of Chemistry, The Scripps Research Institute, La Jolla, CA, USA. yu200@scripps.edu."
559,559,2020,1,Nature,A bacteriophage nucleus-like compartment shields DNA from CRISPR nucleases,"Senn D$Mendoza$Department of Microbiology and Immunology, University of California San Francisco, San Francisco, CA, USA.#Eliza S$Nieweglowska$Howard Hughes Medical Institute, Department of Biochemistry and Biophysics, University of California San Francisco, San Francisco, CA, USA.#Sutharsan$Govindarajan$Department of Microbiology and Immunology, University of California San Francisco, San Francisco, CA, USA.#Lina M$Leon$Department of Microbiology and Immunology, University of California San Francisco, San Francisco, CA, USA.#Joel D$Berry$Department of Microbiology and Immunology, University of California San Francisco, San Francisco, CA, USA.#Anika$Tiwari$Department of Microbiology and Immunology, University of California San Francisco, San Francisco, CA, USA.#Vorrapon$Chaikeeratisak$Division of Biological Sciences, University of California San Diego, La Jolla, CA, USA.#Joe$Pogliano$Division of Biological Sciences, University of California San Diego, La Jolla, CA, USA.#David A$Agard$Howard Hughes Medical Institute, Department of Biochemistry and Biophysics, University of California San Francisco, San Francisco, CA, USA.#Joseph$BondyDenomy$Department of Microbiology and Immunology, University of California San Francisco, San Francisco, CA, USA. Joseph.Bondy-Denomy@ucsf.edu."
560,560,2020,1,Nature,Superstructure control of first-cycle voltage hysteresis in oxygen-redox cathodes,"Robert A$House$Department of Materials, University of Oxford, Oxford, UK.#Urmimala$Maitra$Department of Materials, University of Oxford, Oxford, UK.#Miguel A$PrezOsorio$Department of Materials, University of Oxford, Oxford, UK.#Juan G$Lozano$Department of Materials, University of Oxford, Oxford, UK.#Liyu$Jin$Department of Materials, University of Oxford, Oxford, UK.#James W$Somerville$Department of Materials, University of Oxford, Oxford, UK.#Laurent C$Duda$Department of Physics and Astronomy, Division of Molecular and Condensed Matter Physics, Uppsala University, Uppsala, Sweden.#Abhishek$Nag$Diamond Light Source, Harwell, UK.#Andrew$Walters$Diamond Light Source, Harwell, UK.#KeJin$Zhou$Diamond Light Source, Harwell, UK.#Matthew R$Roberts$Department of Materials, University of Oxford, Oxford, UK.#Peter G$Bruce$Department of Materials, University of Oxford, Oxford, UK. peter.bruce@materials.ox.ac.uk."
561,561,2020,1,Nature,Importance and vulnerability of the world's water towers,"W W$Immerzeel$Faculty of Geosciences, Department of Physical Geography, Utrecht University, Utrecht, The Netherlands. w.w.immerzeel@uu.nl.#A F$Lutz$Faculty of Geosciences, Department of Physical Geography, Utrecht University, Utrecht, The Netherlands. a.f.lutz@uu.nl.#M$Andrade$Universidad Mayor de San Andrés, Institute for Physics Research, La Paz, Bolivia.#A$Bahl$National Geographic Society, Washington, DC, USA.#H$Biemans$Wageningen University and Research, Water and Food Group, Wageningen, The Netherlands.#T$Bolch$School of Geography and Sustainable Development, University of St Andrews, St Andrews, UK.#S$Hyde$National Geographic Society, Washington, DC, USA.#S$Brumby$National Geographic Society, Washington, DC, USA.#B J$Davies$Centre for Quaternary Research, Department of Geography, Royal Holloway University of London, Egham, UK.#A C$Elmore$National Geographic Society, Washington, DC, USA.#A$Emmer$Czech Academy of Sciences, Global Change Research Institute, Brno, Czech Republic.#M$Feng$Institute of Tibetan Plateau Research, Chinese Academy of Sciences, Beijing, China.#A$Fernndez$Department of Geography, Universidad de Concepción, Concepción, Chile.#U$Haritashya$Department of Geology, University of Dayton, Dayton, OH, USA.#J S$Kargel$Planetary Science Institute, Tucson, AZ, USA.#M$Koppes$Department of Geography, University of British Columbia, Vancouver, British Columbia, Canada.#P D A$Kraaijenbrink$Faculty of Geosciences, Department of Physical Geography, Utrecht University, Utrecht, The Netherlands.#A V$Kulkarni$Indian Institute of Science, Divecha Center for Climate Change, Bangalore, India.#P A$Mayewski$University of Maine, Climate Change Institute, Orono, ME, USA.#S$Nepal$International Centre for Integrated Mountain Development, Kathmandu, Nepal.#P$Pacheco$Agua Sustentable, Irpavi, La Paz, Bolivia.#T H$Painter$Joint Institute for Regional Earth System Science and Engineering, University of California, Los Angeles, CA, USA.#F$Pellicciotti$Swiss Federal Research Institute WSL, Birmensdorf, Switzerland.#H$Rajaram$Johns Hopkins University, Department of Environmental Health and Engineering, Baltimore, MD, USA.#S$Rupper$University of Utah, Department of Geography, Salt Lake City, UT, USA.#A$Sinisalo$International Centre for Integrated Mountain Development, Kathmandu, Nepal.#A B$Shrestha$International Centre for Integrated Mountain Development, Kathmandu, Nepal.#D$Viviroli$University of Zurich, Department of Geography, Zurich, Switzerland.#Y$Wada$International Institute for Applied Systems Analysis, Laxenburg, Austria.#C$Xiao$State Key Laboratory of Earth Surface Processes and Resource Ecology, Beijing Normal University, Beijing, China.#T$Yao$Institute of Tibetan Plateau Research, Chinese Academy of Sciences, Beijing, China.#J E M$Baillie$National Geographic Society, Washington, DC, USA."
562,562,2020,1,Nature,Regulation of α-synuclein by chaperones in mammalian cells,"Bjrn M$Burmann$Biozentrum, University of Basel, Basel, Switzerland. bjorn.marcus.burmann@gu.se.#Juan A$Gerez$Laboratory of Physical Chemistry, Department of Chemistry and Applied Biosciences, Eidgenössische Technische Hochschule Zürich, Zurich, Switzerland.#Irena$MatekoBurmann$Biozentrum, University of Basel, Basel, Switzerland.#Silvia$Campioni$Laboratory of Physical Chemistry, Department of Chemistry and Applied Biosciences, Eidgenössische Technische Hochschule Zürich, Zurich, Switzerland.#Pratibha$Kumari$Laboratory of Physical Chemistry, Department of Chemistry and Applied Biosciences, Eidgenössische Technische Hochschule Zürich, Zurich, Switzerland.#Dhiman$Ghosh$Laboratory of Physical Chemistry, Department of Chemistry and Applied Biosciences, Eidgenössische Technische Hochschule Zürich, Zurich, Switzerland.#Adam$Mazur$Biozentrum, University of Basel, Basel, Switzerland.#Emelie E$Aspholm$Department of Chemistry and Molecular Biology, University of Gothenburg, Gothenburg, Sweden.#Darius$ulskis$Department of Chemistry and Molecular Biology, University of Gothenburg, Gothenburg, Sweden.#Magdalena$Wawrzyniuk$Cellular Protein Chemistry, Bijvoet Center for Biomolecular Research and Science for Life, Utrecht University, Utrecht, The Netherlands.#Thomas$Bock$Biozentrum, University of Basel, Basel, Switzerland.#Alexander$Schmidt$Biozentrum, University of Basel, Basel, Switzerland.#Stefan G D$Rdiger$Cellular Protein Chemistry, Bijvoet Center for Biomolecular Research and Science for Life, Utrecht University, Utrecht, The Netherlands.#Roland$Riek$Laboratory of Physical Chemistry, Department of Chemistry and Applied Biosciences, Eidgenössische Technische Hochschule Zürich, Zurich, Switzerland. roland.riek@phys.chem.ethz.ch.#Sebastian$Hiller$Biozentrum, University of Basel, Basel, Switzerland. sebastian.hiller@unibas.ch."
563,563,2020,1,Nature,RGF1 controls root meristem size through ROS signalling,"Masashi$Yamada$Department of Biology and Howard Hughes Medical Institute, Duke University, Durham, NC, USA.#Xinwei$Han$Department of Biology and Howard Hughes Medical Institute, Duke University, Durham, NC, USA.#Philip N$Benfey$Department of Biology and Howard Hughes Medical Institute, Duke University, Durham, NC, USA. philip.benfey@duke.edu."
564,564,2020,1,Nature,FACT caught in the act of manipulating the nucleosome,"Yang$Liu$Department of Biochemistry, University of Colorado at Boulder, Boulder, CO, USA.#Keda$Zhou$Department of Biochemistry, University of Colorado at Boulder, Boulder, CO, USA.#Naifu$Zhang$Department of Chemistry and Biochemistry, The University of Texas at Dallas, Dallas, TX, USA.#Hui$Wei$National Resource for Automated Molecular Microscopy Simons Electron Microscopy Center, New York Structural Biology Center, New York, NY, USA.#Yong Zi$Tan$National Resource for Automated Molecular Microscopy Simons Electron Microscopy Center, New York Structural Biology Center, New York, NY, USA.#Zhening$Zhang$National Resource for Automated Molecular Microscopy Simons Electron Microscopy Center, New York Structural Biology Center, New York, NY, USA.#Bridget$Carragher$National Resource for Automated Molecular Microscopy Simons Electron Microscopy Center, New York Structural Biology Center, New York, NY, USA.#Clinton S$Potter$National Resource for Automated Molecular Microscopy Simons Electron Microscopy Center, New York Structural Biology Center, New York, NY, USA.#Sheena$DArcy$Department of Chemistry and Biochemistry, The University of Texas at Dallas, Dallas, TX, USA.#Karolin$Luger$Department of Biochemistry, University of Colorado at Boulder, Boulder, CO, USA. karolin.luger@colorado.edu."
565,565,2020,1,Nature,An acute immune response underlies the benefit of cardiac stem cell therapy,"Ronald J$Vagnozzi$Department of Pediatrics, University of Cincinnati, Cincinnati Children's Hospital Medical Center, Cincinnati, OH, USA.#Marjorie$Maillet$Department of Pediatrics, University of Cincinnati, Cincinnati Children's Hospital Medical Center, Cincinnati, OH, USA.#Michelle A$Sargent$Department of Pediatrics, University of Cincinnati, Cincinnati Children's Hospital Medical Center, Cincinnati, OH, USA.#Hadi$Khalil$Department of Pediatrics, University of Cincinnati, Cincinnati Children's Hospital Medical Center, Cincinnati, OH, USA.#Anne Katrine Z$Johansen$Department of Pediatrics, University of Cincinnati, Cincinnati Children's Hospital Medical Center, Cincinnati, OH, USA.#Jennifer A$Schwanekamp$Department of Internal Medicine, Heart, Lung and Vascular Institute, University of Cincinnati, Cincinnati, OH, USA.#Allen J$York$Department of Pediatrics, University of Cincinnati, Cincinnati Children's Hospital Medical Center, Cincinnati, OH, USA.#Vincent$Huang$Department of Pediatrics, University of Cincinnati, Cincinnati Children's Hospital Medical Center, Cincinnati, OH, USA.#Matthias$Nahrendorf$Center for Systems Biology, Department of Imaging, Cardiovascular Research Center, Massachusetts General Hospital of the Harvard Medical School, Boston, MA, USA.#Sakthivel$Sadayappan$Department of Internal Medicine, Heart, Lung and Vascular Institute, University of Cincinnati, Cincinnati, OH, USA.#Jeffery D$Molkentin$Department of Pediatrics, University of Cincinnati, Cincinnati Children's Hospital Medical Center, Cincinnati, OH, USA. jeff.molkentin@cchmc.org."
